"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
107,"2020-07-06",0,0,0,0,0,0,0
108,"2020-07-07",0,0,0,0,0,0,0
109,"2020-07-08",0,0,0,0,0,0,0
110,"2020-07-09",0,0,0,0,0,0,0
111,"2020-07-10",0,0,0,0,0,0,0
112,"2020-07-11",0,0,0,0,0,0,0
113,"2020-07-12",0,0,0,0,0,0,0
114,"2020-07-13",0,0,0,0,0,0,0
115,"2020-07-14",0,0,0,0,0,0,0
116,"2020-07-15",0,0,0,0,0,0,0
117,"2020-07-16",0,0,0,0,0,0,0
118,"2020-07-17",0,0,0,0,0,0,0
119,"2020-07-18",0,0,0,0,0,0,0
120,"2020-07-19",0,0,0,0,0,0,0
121,"2020-07-20",0,0,0,0,0,0,0
122,"2020-07-21",0,0,0,0,0,0,0
123,"2020-07-22",0,0,0,0,0,0,0
124,"2020-07-23",0,0,0,0,0,0,0
125,"2020-07-24",0,0,0,0,0,0,0
126,"2020-07-25",0,0,0,0,0,0,0
127,"2020-07-26",0,0,0,0,0,0,0
128,"2020-07-27",0,0,0,0,0,0,0
129,"2020-07-28",0,0,0,0,0,0,0
130,"2020-07-29",0,0,0,0,0,0,0
131,"2020-07-30",0,0,0,0,0,0,0
132,"2020-07-31",0,0,0,0,0,0,0
133,"2020-08-01",0,0,0,0,0,0,0
134,"2020-08-02",0,0,0,0,0,0,0
135,"2020-08-03",0,0,0,0,0,0,0
136,"2020-08-04",0,0,0,0,0,0,0
137,"2020-08-05",0,0,0,0,0,0,0
138,"2020-08-06",0,0,0,0,0,0,0
139,"2020-08-07",0,0,0,0,0,0,0
140,"2020-08-08",0,0,0,0,0,0,0
141,"2020-08-09",0,0,0,0,0,0,0
142,"2020-08-10",0.0363332599236032,0.00507512202107474,0.0190317075790303,0.00634390252634342,0.0190317075790303,0.00507512202107474,0.00634390252634342
143,"2020-08-11",0.0363332599236032,0.00507512202107474,0.0190317075790303,0.00634390252634342,0.0190317075790303,0.00507512202107474,0.00634390252634342
144,"2020-08-12",0.0363332599236032,0.00507512202107474,0.0190317075790303,0.00634390252634342,0.0190317075790303,0.00507512202107474,0.00634390252634342
145,"2020-08-13",0.0570951227370908,0.00507512202107474,0.0190317075790303,0.00634390252634342,0.0190317075790303,0.00507512202107474,0.00634390252634342
146,"2020-08-14",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.00634390252634342
147,"2020-08-15",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.00634390252634342
148,"2020-08-16",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.00634390252634342
149,"2020-08-17",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.00634390252634342
150,"2020-08-18",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.00634390252634342
151,"2020-08-19",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.00634390252634342
152,"2020-08-20",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.00634390252634342
153,"2020-08-21",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.00634390252634342
154,"2020-08-22",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.00634390252634342
155,"2020-08-23",0.0602670740002625,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.00634390252634342
156,"2020-08-24",0.0634390252634342,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.00634390252634342
157,"2020-08-25",0.0634390252634342,0.00634390252634342,0.0190317075790303,0.00634390252634342,0.0190317075790305,0.0063438575216927,0.00634390252634364
158,"2020-08-26",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.018932534828981,0.00578269535426225,0.00578192361021772
159,"2020-08-27",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0188443812733827,0.00572719548073287,0.0057699630558734
160,"2020-08-28",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0187655070394239,0.00575812498979252,0.00577159010867928
161,"2020-08-29",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0186945202288583,0.00577243233878274,0.00576992120429594
162,"2020-08-30",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0186302940669232,0.00578658069511451,0.00578705628848847
163,"2020-08-31",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0185719066469797,0.00578862539276419,0.00578862967462878
164,"2020-09-01",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0185185963939878,0.00578349839675436,0.00578231255680847
165,"2020-09-02",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0184697286620785,0.00578083954174099,0.00578358210470872
166,"2020-09-03",0.0578192360938728,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.018424770348722,0.00578155543804894,0.00578083482773559
167,"2020-09-04",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0183832703671621,0.00578066275876242,0.0057817258695928
168,"2020-09-05",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0183448444583104,0.00578119015152607,0.00578155709774949
169,"2020-09-06",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0183091632572312,0.00578116013765818,0.00578161730367321
170,"2020-09-07",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0182759428286454,0.00578164531656662,0.00578170641212741
171,"2020-09-08",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0182449370952959,0.00578212282085633,0.00578209885069872
172,"2020-09-09",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0182159317318403,0.0057820411071016,0.00578186788320673
173,"2020-09-10",0.0636011597032601,0,0.0173457708281618,0,0.0181887392036003,0.000854013718318895,0.000843530624670506
174,"2020-09-11",0.0636011597032601,0,0.0173457708281618,0,0.0181631947073724,4.72870780510609e-10,2.76346384096373e-10
175,"2020-09-12",0.0636011597032601,0,0.0173457708281618,0,0.0181391528285747,2.3139168840844e-05,2.06546886076043e-05
176,"2020-09-13",0.0636011597032601,0,0.0173457708281618,0,0.0181164847714204,5.81543439104306e-11,5.06746378235675e-11
177,"2020-09-14",0.0636011597032601,0,0.0173457708281618,0,0.0180950760507742,2.22044604925031e-16,2.22044604925031e-16
178,"2020-09-15",0.0636011597032601,0,0.0173457708281618,0,0.0180748245582688,2.29503415032905e-07,1.86818630043701e-07
179,"2020-09-16",0.0636011597032601,0,0.0173457708281618,0,0.018055638933795,8.40733111512987e-13,6.92991698588885e-13
180,"2020-09-17",0.0636011597032601,0,0.0173457708281618,0,0.0180374371874968,2.22044604925031e-16,2.22044604925031e-16
181,"2020-09-18",0.0636011597032601,0,0.0173457708281618,0,0.0180201455285134,2.22044604925031e-16,2.22044604925031e-16
182,"2020-09-19",0.0636011597032601,0,0.0173457708281618,0,0.0180036973650905,1.81204040062798e-10,1.33716565563429e-10
183,"2020-09-20",0.0636011597032601,0,0.0173457708281618,0,0.0179880324475445,3.70202775722921e-16,2.78606668515144e-16
184,"2020-09-21",0.0636011597032601,0,0.0173457708281618,0,0.0179730961308147,2.22044604925031e-16,2.22044604925031e-16
185,"2020-09-22",0.0636011597032601,0,0.0173457708281618,0,0.0179588387375727,2.22044604925031e-16,2.22044604925031e-16
186,"2020-09-23",0.0636011597032601,0,0.0173457708281618,0,0.0179452150062525,2.22044604925031e-16,2.22044604925031e-16
187,"2020-09-24",0.0636011597032601,0,0.0173457708281618,0,0.0179321836110769,1.51613198669918e-14,2.22044604925031e-16
188,"2020-09-25",0.0636011597032601,0,0.0173457708281618,0,0.0179197067433554,2.22044604925031e-16,2.22044604925031e-16
189,"2020-09-26",0.0636011597032601,0,0.0173457708281618,0,0.0179077497451221,2.22044604925031e-16,2.22044604925031e-16
190,"2020-09-27",0.0636011597032601,0,0.0173457708281618,0,0.0178962807876334,2.22044604925031e-16,2.22044604925031e-16
191,"2020-09-28",0.0636011597032601,0,0.0173457708281618,0,0.0178852705884439,2.22044604925031e-16,2.22044604925031e-16
192,"2020-09-29",0.0636011597032601,0,0.0173457708281618,0,0.0178746921617719,2.22044604925031e-16,2.22044604925031e-16
193,"2020-09-30",0,0,0,0,0.0175309480817338,2.22044604925031e-16,2.22044604925031e-16
194,"2020-10-01",0,0,0,0,0.0172001754764181,2.22044604925031e-16,2.22044604925031e-16
195,"2020-10-02",0,0,0,0,0.0168816537083363,2.22044604925031e-16,2.22044604925031e-16
196,"2020-10-03",0,0,0,0,0.0165747145500029,2.22044604925031e-16,2.22044604925031e-16
197,"2020-10-04",0,0,0,0,0.0162787375044671,2.22044604925031e-16,2.22044604925031e-16
198,"2020-10-05",0,0,0,0,0.0159931456184239,2.22044604925031e-16,2.22044604925031e-16
199,"2020-10-06",0,0,0,0,0.015717401728451,2.22044604925031e-16,2.22044604925031e-16
200,"2020-10-07",0,0,0,0,0.0154510050889858,2.22044604925031e-16,2.22044604925031e-16
201,"2020-10-08",0,0,0,0,0.0151934883375027,2.22044604925031e-16,2.22044604925031e-16
202,"2020-10-09",0,0,0,0,0.0149444147581995,2.22044604925031e-16,2.22044604925031e-16
203,"2020-10-10",0,0,0,0,0.0147033758104865,2.22044604925031e-16,2.22044604925031e-16
204,"2020-10-11",0,0,0,0,0.0144699888928597,2.22044604925031e-16,2.22044604925031e-16
205,"2020-10-12",0,0,0,0,0.0142438953164088,2.22044604925031e-16,2.22044604925031e-16
206,"2020-10-13",0,0,0,0,0.0140247584653871,2.22044604925031e-16,2.22044604925031e-16
207,"2020-10-14",0,0,0,0,0.0138122621250286,2.22044604925031e-16,2.22044604925031e-16
208,"2020-10-15",0,0,0,0,0.0136061089589576,2.22044604925031e-16,2.22044604925031e-16
209,"2020-10-16",0,0,0,0,0.013406019121372,2.22044604925031e-16,2.22044604925031e-16
210,"2020-10-17",0,0,0,0,0.0132117289891328,2.22044604925031e-16,2.22044604925031e-16
211,"2020-10-18",0,0,0,0,0.013022990003574,2.22044604925031e-16,2.22044604925031e-16
212,"2020-10-19",0,0,0,0,0.0128395676091572,2.22044604925031e-16,2.22044604925031e-16
213,"2020-10-20",0,0,0,0,0.0126612402812523,2.22044604925031e-16,2.22044604925031e-16
214,"2020-10-21",0,0,0,0,0.0124877986335639,2.22044604925031e-16,2.22044604925031e-16
215,"2020-10-22",0,0,0,0,0.0123190445979967,2.22044604925031e-16,2.22044604925031e-16
216,"2020-10-23",0,0,0,0,0.0121547906700022,2.22044604925031e-16,2.22044604925031e-16
217,"2020-10-24",0,0,0,0,0.011994859213818,2.22044604925031e-16,2.22044604925031e-16
218,"2020-10-25",0,0,0,0,0.0118390818214307,2.22044604925031e-16,2.22044604925031e-16
219,"2020-10-26",0,0,0,0,0.011687298721156,2.22044604925031e-16,2.22044604925031e-16
220,"2020-10-27",0,0,0,0,0.0115393582310198,2.22044604925031e-16,2.22044604925031e-16
221,"2020-10-28",0,0,0,0,0.0113951162537606,2.22044604925031e-16,2.22044604925031e-16
222,"2020-10-29",0,0,0,0,0.0112544358055576,2.22044604925031e-16,2.22044604925031e-16
223,"2020-10-30",0,0,0,0,0.0111171865884167,2.22044604925031e-16,2.22044604925031e-16
224,"2020-10-31",0,0,0,0,0.0109832445813274,2.22044604925031e-16,2.22044604925031e-16
225,"2020-11-01",0,0,0,0,0.0108524916696448,2.22044604925031e-16,2.22044604925031e-16
226,"2020-11-02",0,0,0,0,0.0107248152970608,2.22044604925031e-16,2.22044604925031e-16
227,"2020-11-03",0,0,0,0,0.0106001081424439,2.22044604925031e-16,2.22044604925031e-16
228,"2020-11-04",0,0,0,0,0.0104782678193808,2.22044604925031e-16,2.22044604925031e-16
229,"2020-11-05",0,0,0,0,0.0103591965937519,2.22044604925031e-16,2.22044604925031e-16
230,"2020-11-06",0,0,0,0,0.0102428011264064,2.22044604925031e-16,2.22044604925031e-16
231,"2020-11-07",0,0,0,0,0.0101289922250021,2.22044604925031e-16,2.22044604925031e-16
232,"2020-11-08",0,0,0,0,0.0100176846181578,2.22044604925031e-16,2.22044604925031e-16
233,"2020-11-09",0,0,0,0,0.00990879674184977,2.22044604925031e-16,2.22044604925031e-16
234,"2020-11-10",0,0,0,0,0.0098022505403245,2.22044604925031e-16,2.22044604925031e-16
235,"2020-11-11",0,0,0,0,0.00969797127925711,2.22044604925031e-16,2.22044604925031e-16
236,"2020-11-12",0,0,0,0,0.00959588737105441,2.22044604925031e-16,2.22044604925031e-16
237,"2020-11-13",0,0,0,0,0.0094958790552677,2.22044604925031e-16,2.22044604925031e-16
238,"2020-11-14",0,0,0,0,0.00939891467677715,2.22044604925031e-16,2.22044604925031e-16
239,"2020-11-15",0,0,0,0,0.00930179934868957,2.22044604925031e-16,2.22044604925031e-16
240,"2020-11-16",0,0,0,0,0.00920899515604809,2.22044604925031e-16,2.22044604925031e-16
241,"2020-11-17",0,0,0,0,0.00911618306560693,2.22044604925031e-16,2.22044604925031e-16
242,"2020-11-18",0,0,0,0,0.0090249731396402,2.22044604925031e-16,2.22044604925031e-16
243,"2020-11-19",0,0,0,0,0.00893622703547127,2.22044604925031e-16,2.22044604925031e-16
244,"2020-11-20",0,0,0,0,0.00884988999421508,2.22044604925031e-16,2.22044604925031e-16
245,"2020-11-21",0,0,0,0,0.00876488878309408,2.22044604925031e-16,2.22044604925031e-16
246,"2020-11-22",0,0,0,0,0.00868187675296776,2.22044604925031e-16,2.22044604925031e-16
247,"2020-11-23",0,0,0,0,0.0086008949599418,2.22044604925031e-16,2.22044604925031e-16
248,"2020-11-24",0,0,0,0,0.00852031327570861,2.22044604925031e-16,2.22044604925031e-16
249,"2020-11-25",0,0,0,0,0.0084412284592582,2.22044604925031e-16,2.22044604925031e-16
250,"2020-11-26",0,0,0,0,0.00836338807569003,2.22044604925031e-16,2.22044604925031e-16
