"","date","deaths","cases","cases_daily","cases_contagious","cases_active","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_notToo_worried_past_smooth","pct_finances_not_worried_past_smooth"
"193",2020-07-10,6,395,627.319196790108,1619.26483350026,7662.79957660684,970984.947368418,0,0,0,995574.290702344,0,0,0,182642.2686,182642.2686,315473.0094,7978146.3693,3744166.5063,30833335.7082,15914783.1321,13498924.0338,4889831.6457,2681520.5799,3254353.1496,913211.343,3876997.2471,15981198.5025,4159262.5713,10319288.1759,18355547.9943,29878614.7587,62920261.5327,36686190.2247,52683992.5698,6732858.1743,15234025.5855,50185114.2585,36902040.1785,26889923.0907,10510232.3658,2772841.7142,1867932.2925,780380.6022,630946.0188,1560761.2044,7845315.6285,12892883.7789,60089306.3694,871701.7365,3021899.3532,10369099.7037,14312512.3212,54452301.8067,13831000.8858,31015977.9768,22215941.3988,10410609.3102,2283028.3575,3993224.1453,10169853.5925,61841011.7637,805286.3661,8169090.5592,18040074.9849,23237077.7187,33572969.7372,389944.974279465,333176.933894654,484582.941404259,8154915.86399313,3841522.75696492,31704212.7957068,16109381.9150526,13628665.6852876,5544281.5840024,2668410.21530473,3543399.76150648,1023593.46429344,4115289.8903744,16286563.7882201,4279719.07432833,9840907.20138647,19125210.3503194,30224856.471018,58820570.2270386,35525655.1013786,51994473.0197825,7323829.77283303,14959009.471908,50905939.290282,36887425.4593967,26570896.2562713,10927250.8361129,3273351.54241906,1864965.30032383,864895.775605303,664682.369010563,1413705.95626922,7756566.9625932,13738804.4012741,59535552.098841,1075590.06745422,2799079.82139075,10334000.9525308,14969437.1067636,53820323.0721326,13890042.5502884,31265224.7515598,21864522.5043852,10592562.1947004,2051452.50194038,4242299.65292024,10037250.1003519,62049177.9542319,962538.011012158,8169090.5592,18040074.9849,23237077.7187,33572969.7372
"194",2020-07-11,6,378,204.838108560303,1824.10294206056,7127.74407602987,970984.947368418,0,0,0,996004.711379593,0,0,0,440001.8289,440001.8289,523021.0419,7164558.0819,4358508.6825,29953332.0504,17824225.0311,13756283.5941,6118515.9981,2996993.5893,4599264.4002,1278495.8802,4316999.076,16794786.7899,4491339.4233,9655134.4719,17093655.9567,29048422.6287,63526301.7876,38479405.2255,53522486.6211,8692111.6011,14976666.0252,52999465.5792,35565430.8492,27512567.1882,10012117.0878,3071710.881,1320005.4867,1320005.4867,464907.5928,1834724.6073,8094373.2675,14146473.8952,58470431.7159,1270193.9589,2158499.538,11772124.4034,15109496.766,52708898.3337,13515527.8764,30227295.4533,23046133.5288,10128343.986,1751705.3943,3428693.4969,9688342.1571,62804034.6345,1162268.982,8069467.5036,17583469.3134,22323866.3757,35042409.8073,410689.184132702,359064.263891401,495735.593223981,7942494.53598439,3913555.59731725,30524703.1242934,17238182.4700186,13701401.7281925,5808558.39865477,2734558.22334945,3903637.39907221,1096825.77852115,4193472.24524636,16418942.698736,4375790.98418143,9894814.72315767,18015178.9585534,30206024.670562,59509856.1041855,36646108.7987559,52379762.8408327,7831698.76839018,15041945.1904486,52535046.0186091,36403286.2645158,27072428.9301313,10052262.9028585,3260745.41558265,1660685.3965305,937094.747869503,599488.068263352,1451829.86929796,7787991.41904663,13797517.4707244,59405460.9312433,1136009.01254548,2546825.41055804,10914420.3826862,14979683.0733033,53562663.2435734,13785559.3403208,30425718.5870611,22575828.7800658,10466951.7367433,1972610.49370044,3958545.03774073,9780830.75676358,62214606.7001195,1089719.34850767,8069467.5036,17583469.3134,22323866.3757,35042409.8073
"195",2020-07-12,3,248,0,1824.10294206056,5462.79777539091,970984.947368418,0,0,0,996575.666265921,0,0,0,348680.6946,373586.4585,531322.9632,8110977.1101,4109451.0435,28840874.5962,16753277.1834,13822698.9645,5412852.6876,2880766.6911,3395485.8117,1095853.6116,4184168.3352,16628748.3639,4383414.4464,9273246.0921,17243090.5401,24739725.474,60911196.5781,38877897.4479,52692294.4911,10003815.1665,14935156.4187,51156439.0506,34552596.4506,27819738.2763,11390236.0236,3528316.5525,1527553.5192,855097.8939,589436.4123,1627176.5748,7181161.9245,13606849.0107,60014589.0777,1170570.9033,2656614.816,10742686.1622,14935156.4187,53505882.7785,12809864.5659,31464281.727,22041601.0515,10925328.4308,1602270.8109,3735864.585,9555511.4163,63252338.3847,880003.6578,7529842.6191,17774413.5033,23195568.1122,34519388.7654,395483.331615451,365821.879878296,506793.882470622,7980151.31397934,3938992.22091631,29064831.8612124,16972215.2407815,13775952.256914,5724544.17864591,2767691.45710833,3737498.3523999,1106983.32307238,4192053.62438419,16488300.4168746,4414870.07836407,9870751.13564932,17427447.4969165,29679163.3119553,59771924.9204232,37413739.6392741,52489387.934933,8564317.76416393,15103489.0089039,51798408.7356241,35181081.5335607,27482460.356212,10808307.1971603,3306624.61716992,1605801.80731805,922437.862921373,588527.221322094,1469805.29537847,7701612.49598719,13774226.7729876,59502994.4471359,1096076.08923012,2554306.41345587,10924231.5635058,14945068.4028255,53535941.7380796,13154110.6960552,30984601.8456404,22200970.473553,10657152.8502665,1898770.09332567,3947786.63818373,9561674.59468756,62469445.0299394,937045.214823053,7770076.72621956,17774407.4099994,22870833.2583851,34576795.5743981
"196",2020-07-13,1,159,0,1824.10294206056,4131.60059813061,970984.947368418,0,0,0,996947.652805752,0,0,0,282265.3242,282265.3242,332076.852,8003052.1332,3769072.2702,29363895.6381,17467242.4152,13258168.3161,4873227.8031,2357745.6492,3229447.3857,921513.2643,3885299.1684,15566102.4375,4466433.6594,9738153.6849,15333648.6411,23959344.8718,53040975.1857,35789582.7243,53738336.5749,9339661.4625,14561569.9602,52327009.9539,34452973.395,27205396.1001,11572878.2922,3055107.0384,1668686.1813,730569.0744,498115.278,1228684.3524,7604559.9108,12544203.0843,61143650.3745,971324.7921,2598501.3669,10742686.1622,14138171.9739,54568528.7049,13075526.0475,31613716.3104,21784241.4912,10095136.3008,2092084.1676,3943412.6175,9929097.8748,61210065.7449,705663.3105,8418148.1982,17616676.9986,23967646.7931,33016741.0101,358602.115900363,351836.682560024,476056.810346055,7983347.04992107,3901499.83626976,28814887.2454193,17329215.2322571,13639944.7802782,5434975.88713335,2683290.59206606,3566063.49762019,1072189.03854924,4089005.41922165,16264990.5110646,4466458.99241748,9930842.15082909,15729379.7521271,28954084.2065671,58959789.4761443,37164096.1107336,52831414.794835,8844087.05395331,15090722.5606254,52200150.5230124,34457673.9995876,27338915.2964618,11391297.6192949,3288971.64074131,1622747.16488865,889469.478714947,558996.865860846,1443019.29254533,7677577.44643327,13454221.8739941,59724449.4811403,1092285.09848071,2552279.4094605,10930567.0389586,14699250.079872,53779508.5635893,12955495.3895652,31406974.5990279,21922432.4085028,10433034.7105132,1935464.27163638,3963453.24523978,9751452.78771721,62187499.8556268,747585.457659611,7950041.81088612,17593363.3871229,23795162.8634172,33067675.3185571
"197",2020-07-14,4,412,0,1824.10294206056,2766.37601143169,970984.947368418,0,0,0,997303.076508638,0,0,0,473209.5141,456605.6715,639247.9401,8592488.5455,4549452.8724,30003143.5782,17052146.3502,12735147.2742,5786439.1461,2822653.242,3619637.6868,971324.7921,4806812.4327,16064217.7155,4400018.289,9522303.7311,18513284.499,26865017.3268,56394951.3909,35656751.9835,52318708.0326,8418148.1982,13947227.784,51920215.8102,33797121.6123,26798601.9564,12278541.6027,3378881.9691,1635478.4961,880003.6578,722267.1531,1469440.0701,8152486.7166,13507225.9551,59176095.0264,1029438.2412,2814351.3207,9937399.7961,15615913.9653,53613807.7554,13631754.7746,31597112.4678,21443862.7179,9729851.7636,2158499.538,3702656.8998,10153249.7499,61276481.1153,846795.9726,8609092.3881,17251392.4614,22755566.2833,34403161.8672,394477.256488099,375238.648290111,506487.035511181,8105226.89105825,4043172.64720516,29352530.0202422,17188484.0870324,13327010.3190529,5560240.1470292,2704694.9902693,3567714.74998062,1058818.2309187,4344298.58030954,16208583.9957856,4480042.05950474,9936853.41084667,17174501.2700864,28676860.9984967,58718565.1588601,36874379.442599,52780609.4538856,8872272.65919051,14966750.4105469,52023251.9839355,33700232.6488146,27000598.2718315,12169401.7757747,3312501.25525561,1621241.76445663,885461.740029158,589397.632088908,1444140.466183,7716695.9805678,13446172.1593293,59685548.7910193,1066091.23791178,2586899.63467821,10635785.1849897,14901068.7679664,53752660.4234317,13458842.8672116,31618259.7586658,21617298.6072344,10073163.5250234,1979093.80884812,3945509.86221098,10030035.2568324,61996257.9104607,768601.161273164,8208772.69161315,17247172.8083212,23127798.8012261,34398809.0947086
"198",2020-07-15,3,351,0,1824.10294206056,1824.10294206057,970984.947368418,0,0,0,997642.838083685,0,0,0,390190.3011,356982.6159,597738.3336,8766828.8928,4059639.5157,30982770.2916,17525355.8643,13623452.8533,5902666.0443,2623407.1308,3461901.1821,1062645.9264,4059639.5157,16661956.0491,4939643.1735,9281548.0134,19052909.3835,29189555.2908,60396477.4575,35706563.5113,51372289.0044,7853617.5498,14686098.7797,51073419.8376,36644680.6182,25968409.8264,11215895.6763,3436995.4182,1577365.047,780380.6022,572832.5697,1004532.4773,8210600.1657,14055152.7609,59184396.9477,1187174.7459,2473972.5474,10227967.0416,16097425.4007,53024371.3431,14262700.7934,31663527.8382,21560089.6161,9937399.7961,2374349.4918,4383414.4464,9937399.7961,61791200.2359,913211.343,8301921.3,17367619.3596,24133685.2191,33215987.1213,394383.005702755,375588.52229499,528058.287650992,8253768.36858209,4048081.69096698,30493928.8493509,17434963.6362294,13406379.8882514,5690557.57694785,2689265.55860503,3561993.87364822,1066370.04835344,4270880.44690692,16307668.0609877,4662074.44235564,9752003.30287304,18466104.8219522,28747931.4448692,58902333.3954159,36627354.1762283,52505479.4570524,8749880.22378079,14966150.998755,51260804.4263513,35749911.3630782,26319435.134594,11716430.4393567,3341020.00509525,1594749.64469345,866545.545960271,586644.027885541,1401355.48395818,7763273.6091971,13593590.9731251,59648217.8771863,1078235.58107164,2560353.02451057,10514221.1536704,15198620.3011397,53582692.0972955,13839388.3078664,31744814.2996503,21481235.1637396,9926207.35631175,2107419.91430416,4015311.15395156,10011025.6183436,61940015.8981951,857648.686024203,8259594.54857745,17330845.3497091,23820169.5110417,33413793.6827702
"199",2020-07-16,7,534,0,1824.10294206056,1824.10294206057,970984.947368418,0,0,0,997967.876753998,0,0,0,390190.3011,323774.9307,564530.6484,8866451.9484,4366810.6038,32493719.9682,18197811.4896,14279304.636,5935873.7295,3096616.6449,4084545.2796,896607.5004,4649075.928,16537427.2296,4574358.6363,9538907.5737,19443099.6846,29181253.3695,60139117.8972,35540525.0853,51372289.0044,7355502.2718,14553268.0389,50392662.291,36080149.9698,26831809.6416,10659666.9492,3129824.3301,1652082.3387,954720.9495,722267.1531,1901139.9777,7654371.4386,13797793.2006,58951943.1513,1220382.4311,3362278.1265,10352495.8611,15690631.257,52401727.2456,14163077.7378,31904283.5559,21369145.4262,9464190.282,2241518.751,3652845.372,10252872.8055,61691577.1803,1178872.8246,8766828.8928,18712530.6102,23494437.279,32045416.218,394043.014464272,369980.388394435,540051.802544723,8414623.32146258,4136012.12527907,32261555.8055814,18030319.7925365,13679002.3932397,5800247.06581471,2756574.04749412,3585092.02427678,1042636.03749199,4426044.98591746,16364838.0679749,4681801.7290307,9690112.844357,19365732.1590135,28806182.985866,59075224.4634913,36367966.3393959,52258986.0070164,8464980.39643081,14926180.3621054,50389216.7758404,36390893.5385862,26452949.1835312,10992932.2669493,3329010.72214469,1607593.74120013,876404.848509686,596318.275050693,1443098.38394097,7741092.11470379,13637259.9713069,59584096.0689322,1090358.64252956,2730757.48348277,10455374.6490118,15365569.4480831,53277730.9062625,14056947.1847809,31939525.3358119,21325463.9526857,9634272.26625522,2171713.99662247,3985961.19879838,10215997.984045,61873716.6095205,1152051.51359961,8486612.45536307,18642565.9362309,23693859.1856358,32271228.4906628
"200",2020-07-17,4,583,0,1824.10294206056,1824.10294206057,1003590.21759571,0,0,0,999486.992033304,0,0,0,506417.1993,406794.1437,622644.0975,8318525.1426,4375112.5251,30949562.6064,16163840.7711,13233262.5522,5910967.9656,2847559.0059,3370580.0478,1195476.6672,4142658.7287,16894409.8455,4997756.6226,10061928.6156,15956292.7386,27479359.503,62206296.3009,37391853.5352,52011536.9445,7820409.8646,15458177.4606,51007004.4672,36736001.7525,26582752.0026,10344193.9398,3005295.5106,1693591.9452,880003.6578,581134.491,1577365.047,8061165.5823,13548735.5616,59250812.3181,954720.9495,2897370.5337,10643063.1066,15541196.6736,52974559.8153,14304210.3999,32335983.4635,20323103.3424,9912494.0322,2150197.6167,4541150.9511,9862682.5044,61525538.7543,863399.8152,8443053.9621,18969890.1705,22805377.8111,32800891.0563,433608.833908408,379816.533902113,562713.709775687,8426248.4128593,4212670.54066409,31814107.7843325,16857887.5891368,13557774.1618519,5871925.98357624,2774638.6408193,3574834.50613119,1072485.24726442,4360097.98929937,16505388.1524258,4832162.87007155,9879106.40531427,17280047.2310216,28647043.9136086,59470339.6393238,36666878.8086748,52190779.7208417,8332841.17433776,15073509.6135291,50503144.0601741,37131134.3377322,26439388.7815474,10826543.3441703,3302107.77151725,1637524.5123888,874262.002058891,594009.439014971,1455175.82324792,7769305.41135164,13609779.2862458,59558241.2323773,1073182.62678586,2788656.26938921,10499482.9578836,15459626.5073011,53162722.9984699,14258029.0042236,32297218.984123,20759011.7400043,9641427.59459525,2185055.68967115,4070593.47390574,10028355.4767489,61783216.6726157,980528.412162716,8507656.28896539,18979174.4542546,23047604.753228,32444194.4805498
"201",2020-07-18,1,529,0,1824.10294206056,1824.10294206057,1003590.21759571,0,0,0,1000954.70828032,0,0,0,506417.1993,506417.1993,763776.7596,8517771.2538,4233979.863,29754085.9392,16089123.4794,12527599.2417,5603796.8775,2598501.3669,3544920.3951,1021136.3199,4150960.65,16935919.452,4723793.2197,10460420.838,19160834.3604,29172951.4482,64265172.7833,39226578.1425,54294565.302,9447586.4394,14611381.488,52933050.2088,35806186.5669,26109542.4885,11290612.968,3187937.7792,1710195.7878,921513.2643,298869.1668,1336609.3293,7878523.3137,13997039.3118,59508171.8784,1228684.3524,2424161.0196,9787965.2127,15184214.0577,54394188.3576,13598547.0894,31140506.7963,21817449.1764,9970607.4813,1635478.4961,3395485.8117,10269476.6481,62007050.1897,929815.1856,7604559.9108,17699696.2116,23104246.9779,34610709.8997,467252.796589453,406927.26779958,621958.385695022,8479452.20044999,4233561.38845445,30596247.2016913,16187266.95159,13227842.8826886,5806239.94020568,2746874.41599542,3572830.94195342,1070092.50379469,4305666.91476468,16639873.3404504,4850274.67206364,10108641.247414,18311369.2863519,28707324.5380291,60061382.9806503,37388626.6279382,52667591.1003939,8676402.13107387,15027668.4940985,52095545.5283912,36610523.3305188,26192580.9625023,10930879.9932042,3298407.42970133,1668749.24405671,879111.146383454,567212.765869688,1442599.15442446,7774444.14438053,13679234.6348951,59564450.066595,1085846.78140118,2678418.86186996,10263473.8191218,15418077.4118058,53423644.2073579,14082135.8324089,31619442.1465875,21099271.9173625,9681553.87580444,2044876.34099773,4001621.88495393,10196770.3291955,61797741.7769865,954839.237545714,7957517.62979579,17745066.8307125,22979867.9427947,34628978.130299
"202",2020-07-19,1,202,0,1824.10294206056,1824.10294206057,1003590.21759571,0,0,0,1002370.01132949,0,0,0,473209.5141,431699.9076,539624.8845,8418148.1982,4159262.5713,27620492.1651,16744975.2621,13623452.8533,5072473.9143,2565293.6817,3644543.4507,1054344.0051,3412089.6543,16578936.8361,5105681.5995,10452118.9167,15524592.831,21228012.7641,57382880.0256,40588093.2357,54585132.5475,11614387.8987,13980435.4692,53190409.7691,33855235.0614,28068795.9153,11639293.6626,3237749.307,1610572.7322,639247.9401,531322.9632,1295099.7228,7787202.1794,13963831.6266,59441756.508,1137363.2181,2341141.8066,10335892.0185,14769117.9927,54443999.8854,13914020.0988,32161643.1162,21468768.4818,9414378.7542,1876234.2138,3818883.798,10319288.1759,61616859.8886,830192.13,8027957.8971,18347246.073,23868023.7375,32775985.2924,479850.765408703,417084.402869928,606969.972810628,8500534.81444493,4230804.97338414,29866019.9409068,16346644.5095235,13315826.0927807,5554992.9269208,2719751.60187075,3575333.09269518,1073451.49880478,3659147.31787104,16656476.1846861,4985025.46020967,10250057.1293536,16417113.9573107,27820442.6562353,59834710.1134709,38400004.4863792,53168162.4056783,9383845.17937054,14831669.2485203,53144329.244392,34742621.5347354,27293382.2160463,11205254.1658113,3300239.33043361,1647749.90805594,840332.831535709,561216.414089379,1427636.26537732,7768633.49845767,13715143.4127228,59561676.7030176,1088706.41738629,2614440.33129078,10247379.0573296,15270282.5919118,53653457.2854642,14064703.732757,31920376.7857332,21224471.5471441,9506664.95479849,2019895.48552604,3985235.18716006,10309932.0548536,61737671.8625269,857976.690528165,8174564.78641097,18302983.9329011,23603891.9583706,33355205.2040426
"203",2020-07-20,2,249,0,1824.10294206056,1824.10294206057,1038461.3161918,0,0,0,1005010.64733261,0,0,0,298869.1668,190944.1899,423397.9863,8849848.1058,3843789.5619,30094464.7125,16637050.2852,13623452.8533,6060402.549,2449066.7835,3295862.7561,655851.7827,4126054.8861,16852900.239,5346437.3172,10070230.5369,15466479.3819,24814442.7657,49919452.7769,34909579.0665,53497580.8572,10111740.1434,14594777.6454,51679460.0925,35324675.1315,26939734.6185,11041555.329,3246051.2283,1494345.834,755474.8383,498115.278,1510949.6766,7363804.1931,13581943.2468,60064400.6055,1253590.1163,2283028.3575,10618157.3427,15649121.6505,53215315.533,14005341.2331,31514093.2548,22456697.1165,8808338.4993,1934347.6629,3984922.224,10809101.5326,60861385.0503,722267.1531,7612861.8321,18588001.7907,23926137.1866,32892212.1906,427547.07876559,383477.319490142,576968.561023924,8608805.09459172,4154124.14291836,29871488.3343631,16450467.238578,13385625.1016182,5715494.51057712,2681159.87947029,3562450.0520119,972172.736883097,3840206.37348088,16740199.4031042,5170394.97940428,10277578.8253748,15409623.1912106,27408771.0620375,59121900.0315017,37649856.5882824,53340017.5911082,9860728.83095826,14795292.5266149,52483954.3682823,34829158.2740571,27202912.3664179,11181524.7690722,3302247.00783225,1582678.86711387,823052.094044229,551909.021092508,1433528.55935245,7716163.67436455,13699515.7223216,59630095.7277853,1104353.31244534,2564210.71634573,10329396.7931408,15383112.744818,53558182.761011,14074216.8878701,31659604.1222759,21896980.0192285,9156588.7446653,2006889.89518379,3995238.31452931,10698022.0243547,61483823.442481,727324.149880818,7835813.38668409,18492148.6304092,23943766.3253799,32971582.6622555
"204",2020-07-21,4,522,0,832.157305350411,1824.10294206057,1116016.30619866,0,0,0,1010405.65476857,0,0,0,481511.4354,456605.6715,564530.6484,8625696.2307,4981152.78,30949562.6064,17201580.9336,14246096.9508,6326064.0306,3196239.7005,3636241.5294,1153967.0607,4997756.6226,16711767.5769,5645306.484,10360797.7824,20572160.9814,29280876.4251,58254581.7621,35573732.7705,50118698.8881,7571352.2256,14735910.3075,50708135.3004,34685427.1914,27354830.6835,11738916.7182,3055107.0384,1867932.2925,805286.3661,531322.9632,1444534.3062,8418148.1982,13498924.0338,59134585.4199,1095853.6116,2938880.1402,9945701.7174,15532894.7523,53505882.7785,13299677.9226,32037114.2967,22905000.8667,9480794.1246,2083782.2463,4209074.0991,10178155.5138,61782898.3146,938117.1069,8559280.8603,18156301.8831,22622735.5425,33689196.6354,446530.794434017,397565.802439857,580834.338729557,8651725.13967214,4358412.91929685,30083792.1945957,16980261.179269,13642578.8476803,5945987.62846837,2750526.17202977,3564819.38890894,1026921.31764638,4612319.91688325,16769920.066083,5423307.12619023,10358515.4694279,18609837.83402,27601424.9564415,59146155.1678823,37217937.6604573,52654226.4974212,9380970.96822634,14796482.2242097,51385945.6980006,34494660.9937896,27393311.0502556,11595654.2326707,3279412.39500881,1698034.30422439,814931.193080089,547062.424139639,1433182.68679398,7784141.5269034,13672458.2774053,59587894.6934556,1101533.54811367,2604439.19483342,10189904.9762362,15446302.8462258,53545845.2083025,13757030.2202828,31857770.7602999,22590523.1979705,9170514.78249969,2020993.42347307,4039123.03569564,10435427.7093406,61523894.1424329,838753.427762841,8225839.28191468,18343452.326065,22991007.1042073,33433768.1904786
"205",2020-07-22,5,454,664.491279880865,869.329388441169,2488.59422194143,1116016.30619866,0,0,0,1015672.68441954,0,0,0,348680.6946,323774.9307,481511.4354,8550978.939,4018129.9092,30019747.4208,17060448.2715,13141941.4179,5852854.5165,2648312.8947,3561524.2377,713965.2318,4084545.2796,16329879.1971,5105681.5995,10501930.4445,15524592.831,29023516.8648,58951943.1513,36295999.9236,50890777.569,8310223.2213,15292139.0346,51007004.4672,34668823.3488,27338226.8409,11107970.6994,3221145.4644,1967555.3481,971324.7921,531322.9632,1328307.408,7347200.3505,13449112.506,60363269.7723,1004532.4773,2532085.9965,10717780.3983,14113266.21,54651547.9179,13166847.1818,32078623.9032,22108016.4219,9729851.7636,2158499.538,3760770.3489,10269476.6481,61899125.2128,763776.7596,7471729.17,17674790.4477,23419719.9873,34452973.395,418701.980294216,391092.059059338,570688.207157467,8670605.54179282,4298881.04892995,30029531.2994672,17185255.1722706,13507705.8605013,5946391.95899982,2737225.08194569,3563903.40486496,938159.195595638,4349263.99252792,16692315.285373,5395261.28484039,10452768.261131,16876339.8947594,27729168.524806,59200922.4364058,37013798.0978828,52251210.5915437,9267733.73411773,14917848.4104589,50980076.7596533,34409194.8436468,27470488.1216848,11377413.9522409,3278106.46040161,1836291.09779172,832803.103956773,542703.592914978,1422522.43375626,7729659.77966862,13633769.7484546,59683709.9320936,1089388.31426121,2590287.52109574,10320907.2794021,15121283.0938708,53825147.621307,13462936.7684603,32002313.4987049,22446586.2530949,9331139.02727928,2046672.18240272,4007311.37288408,10330528.3182773,61574797.556653,782165.527263637,7888335.23143157,17900181.7772623,23208722.7280746,34265020.2435281
"206",2020-07-23,6,569,1518.73652791418,2183.22780779505,4007.33074985561,1159306.31031808,0,0,0,1022414.5871453,0,0,0,240755.7177,224151.8751,373586.4585,9646832.5506,3810581.8767,28741251.5406,16736673.3408,12793260.7233,5686816.0905,2233216.8297,3204541.6218,838494.0513,3852091.4832,16819692.5538,4840020.1179,10568345.8149,16852900.239,28234834.3413,60504402.4344,37923176.4984,52750407.9402,8193996.3231,15067987.1595,51787385.0694,36329207.6088,27064263.438,10369099.7037,2714728.2651,1917743.8203,680757.5466,680757.5466,1369817.0145,7944938.6841,13772887.4367,59250812.3181,1054344.0051,2407557.177,10103438.2221,14611381.488,54850794.0291,14271002.7147,31339752.9075,21568391.5374,9729851.7636,2424161.0196,3727562.6637,10435515.0741,61052329.2402,755474.8383,8318525.1426,17774413.5033,23104246.9779,33822027.3762,363631.060730267,335339.035235209,503921.48322003,8918562.22433323,4208934.48053635,29681236.1388804,17031987.9816968,13289954.8948489,5879698.71635957,2670937.81095311,3547932.98389499,902240.551911959,4081160.22903463,16746884.3867798,5279962.8428069,10542365.1007961,16875928.625683,27751939.8486014,59323344.9213095,37245903.6684914,52333736.5162466,9119615.4382827,14968450.4433235,51382929.8157909,35611465.6971554,27315273.7210641,10753770.1074752,3209981.53421202,1909621.40945944,806336.384973646,555051.88800171,1416335.49464555,7744999.04608833,13653708.955982,59651531.2418052,1083857.72715725,2563822.10204759,10242735.2054317,14954895.1798462,54161693.9691571,13743461.3584038,31610811.3760635,22185727.6552853,9492365.56212655,2134513.49980778,3967682.4950239,10374610.5708127,61424813.1941305,752506.238257574,8024835.27278965,17726983.6828266,23108481.4984229,34098062.4649516
