"","date","deaths","cases","population","cases_daily","cases_contagious","cases_active","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_notToo_worried_past_smooth","pct_finances_not_worried_past_smooth"
"148",2020-05-27,45,583,47026208,1487.99578949848,27085.5164551802,47482.8140144504,2698008.2185197,369052.380952381,0,231454.59937565,2680655.69276731,369052.380952381,231454.59937565,200185.083,184297.378,266913.444,3984636.414,1773067.878,4699583.139,6784050.035,3196606.246,2484837.062,1299614.269,1232885.908,718124.266,3012308.868,7333764.628,2446706.57,3965571.168,11782322.028,8557117.913,21944098.146,9697855.132,17091993.039,1194755.416,2847076.736,13685669.087,22322225.525,5249297.732,1147092.301,606910.331,190652.46,1016813.12,330464.264,1458491.319,5366866.749,7556192.498,17063395.17,359062.133,1569705.254,5481258.225,7651518.728,16713865.66,8585715.782,14108282.04,5249297.732,2173438.044,1801665.747,3638284.445,6958814.79,17854602.879,962794.923,NA,NA,NA,NA,167288.080662274,156632.523342668,241815.709908294,3974055.47860657,1693734.3910095,4736252.64834383,6890558.12068234,3262362.03685361,2542649.13903356,1271602.13490514,1196534.01982195,634423.48573282,3017248.75335851,7316474.19337991,2435793.87375837,3895075.80304096,10923039.6501094,8399940.66390319,21740454.7710673,9703575.60214094,17026390.7475534,1177916.59438768,2872738.81223532,13619596.7644179,22329733.8168962,5403018.48058827,1191980.82659219,571411.362311792,174203.850289998,991624.026953326,286627.283140676,1359789.11897675,5660950.87127133,7229539.25838311,16973811.61079,385257.662827866,1540038.72159118,5779178.06772184,7457093.93115175,16878466.9497185,8592126.47727825,13798820.6671034,5352918.76176648,2192883.96539609,1776065.60802728,3489677.76678114,6806569.595531,17899802.3365221,948948.530689119,NA,NA,NA,NA
"149",2020-05-28,40,640,47026208,2178.56703338133,29108.7078522751,48696.9640430838,2698008.2185197,369052.380952381,0,231454.59937565,2683426.83568832,369052.380952381,231454.59937565,200185.083,177942.296,292333.772,3882955.102,1655498.861,4699583.139,6587042.493,3222026.574,2799413.621,1000925.415,1153447.383,699059.02,2999598.704,7143112.168,2313249.848,4032299.529,11540828.912,8871694.472,21953630.769,10463642.513,17514605.992,1156624.924,2796236.08,14038376.138,22325403.066,5881628.391,1121671.973,266913.444,158877.05,886533.939,276446.067,1271016.4,5474903.143,7384605.284,17371616.647,492518.855,1334567.22,5608359.865,7651518.728,16691622.873,9151318.08,13634828.431,5233410.027,2039981.322,1773067.878,3323707.886,7028720.692,18162824.356,953262.3,NA,NA,NA,NA,166933.879850174,158104.278736933,246870.714239506,3910989.09072364,1692707.4936828,4705542.03045799,6802990.87700143,3228567.25009867,2675427.55822069,1119709.79472455,1182913.18724654,637118.120060504,2992529.63154807,7166474.87607165,2329675.0145004,4012989.0929139,11005001.7482196,8551296.35197367,21877768.5471982,10529373.1977737,17468047.853968,1212149.38161889,2721760.70784959,14036924.3209713,22349861.599262,5665056.87662464,1119448.22181846,428714.487469006,132681.085737235,927789.514634609,282774.658703722,1341884.81080356,5570111.85340749,7230398.76171998,17286290.3157581,412455.266761978,1484235.50691054,5711790.0217037,7443483.52941039,16817351.2368749,9082983.47953468,13766536.0472725,5324291.63179943,2153803.24898794,1780738.87737661,3463257.34843326,6889761.65834611,18033059.2384918,961219.406839608,NA,NA,NA,NA
"150",2020-05-29,43,699,47026208,2231.42560911712,30711.7189381086,47453.4099822056,2698008.2185197,369052.380952381,0,231454.59937565,2685627.22268748,369052.380952381,231454.59937565,123924.099,123924.099,231960.493,3759031.003,1363165.089,4613789.532,6571154.788,2942402.966,2653246.735,1121671.973,1197932.957,514761.642,3133055.426,7041430.856,2217923.618,4242017.235,11346998.911,8484034.47,23005396.84,10495417.923,17505073.369,1251951.154,3063149.524,14232206.139,22986331.594,5281073.142,1016813.12,413080.33,139811.804,670461.151,238315.575,1274193.941,5744994.128,6844423.314,17673483.042,359062.133,1493444.27,5522566.258,7235260.857,17161898.941,8881227.095,13822303.35,5214344.781,2001850.83,1728582.304,3558845.92,7028720.692,17762454.19,988215.251,NA,NA,NA,NA,160819.022603547,150174.719758582,241722.099077925,3772208.87600164,1665306.33212943,4618120.46597165,6728786.76946282,3118754.32920438,2670274.64418586,1116371.85842549,1183629.51835299,622336.110976551,3100249.96337716,7035749.9541072,2225808.9569786,4161959.5506016,11036210.1558008,8568360.82762652,22120912.3925151,10496905.4060593,17644797.1402772,1259435.44199434,2902168.73184702,14171405.0344977,22924562.7185018,5437256.441539,1025171.57509831,376366.806053881,136838.289306228,790831.842168741,276038.925373731,1325968.87082982,5602111.78349311,7177430.86938586,17677293.9974364,399345.915038553,1477465.27300443,5638290.44220736,7391743.9932935,17025104.2720991,8940998.40676106,13782819.5923185,5284051.81173659,2085851.79533063,1751279.42596705,3462566.12610249,6956016.25264252,17824645.284381,986562.12277351,NA,NA,NA,NA
"151",2020-05-30,43,315,47026208,1496.86487941334,29476.6870777943,43708.280426804,2698008.2185197,369052.380952381,0,231454.59937565,2701905.94135707,369052.380952381,231454.59937565,174764.755,158877.05,273268.526,3930618.217,1506154.434,4721825.926,6666481.018,2961468.212,2646891.653,1121671.973,1058121.153,695881.479,2589695.915,6825358.068,2456239.193,4381829.039,11080085.467,8477679.388,23218292.087,11995217.275,18614035.178,1560172.631,2993243.622,14870891.88,22935490.938,5185746.912,985037.71,365417.215,120746.558,867468.693,301866.395,1051766.071,5347801.503,7419558.235,17651240.255,368594.756,1455313.778,4779021.664,7403670.53,17768809.272,8633378.897,13780995.317,5497145.93,2163905.421,1464846.401,3396791.329,6898441.511,18394784.849,927841.972,NA,NA,NA,NA,158926.446896072,149207.826127691,244292.999293219,3889871.87458348,1576904.85629486,4688571.91916835,6695940.75571879,3039754.03521816,2665583.97962223,1099880.02391043,1156078.5060817,625324.733666393,2829875.3637918,6830579.54026739,2337478.87690497,4312369.01260636,10997188.0947065,8615357.36675086,22364299.5378243,11922175.6516966,18367559.6902071,1539927.28498211,2997980.90124529,14734650.8629275,23043940.2695405,5256100.76207788,969103.237877824,330334.823179552,88614.7176429548,788641.454971877,275168.669898215,1260581.29633874,5495221.09614442,7185190.88924671,17762763.8319373,390576.475305123,1463033.10878984,5355144.44167382,7360496.93805617,17691028.4707526,8646281.1918813,13786273.1434002,5391353.27941047,2120768.92477321,1635583.38458277,3446492.34314957,6940751.85565866,18277904.6862212,953903.15449838,NA,NA,NA,NA
"152",2020-05-31,39,175,47026208,519.482698096708,27496.0318965298,40409.9084243034,2698008.2185197,369052.380952381,0,231454.59937565,2703571.24075823,369052.380952381,231454.59937565,193830.001,177942.296,235138.034,4092672.808,1537929.844,4575659.04,6977880.036,3079037.229,2716797.555,1159802.465,1261483.777,625975.577,2840721.654,6784050.035,2300539.684,4489865.433,9681967.427,7174887.578,21063919.289,13348849.741,20151965.022,1957365.256,2742217.883,16338915.822,22245964.541,5665555.603,1220175.744,540181.97,219250.329,737189.512,298688.854,1229708.367,5182569.371,7006477.905,18054787.962,419435.412,1420360.827,4982384.288,7362362.497,17590866.976,8445903.978,14076506.63,5602004.783,2020916.076,1480734.106,2993243.622,7035075.774,18791977.474,791207.709,NA,NA,NA,NA,158524.794741658,151449.664037182,240429.272108214,4075768.82833704,1559429.26957035,4594765.44420946,6746037.69953715,3016846.93670186,2707113.98569128,1101645.08256452,1169463.4547727,621935.369657214,2799664.04589282,6778892.99759409,2319341.8731369,4457491.72678787,10615445.1727037,8282455.29475399,22346449.7777188,13399995.3068927,20117064.664134,1946039.2151384,2777950.44391884,16308569.39892,22263838.0647707,5452898.39527818,1120197.88314127,365723.538855879,92632.0272917907,740764.618640723,274149.101423145,1243420.83198177,5375953.9160844,7153383.61969854,18058513.9762437,396558.47752653,1444107.1416432,5180816.87589917,7328517.75987905,17582693.9148453,8577120.42872048,13862343.5238331,5512713.16763396,2077036.71347238,1554736.22910113,3310856.2096527,6986153.2736468,18767648.0866401,841565.228778472,NA,NA,NA,NA
"153",2020-06-01,34,332,47026208,1700.69591644499,27211.148046546,38439.307768016,2698008.2185197,369052.380952381,0,231454.59937565,2703406.67603627,369052.379127074,231454.59868333,190652.46,146166.886,244670.657,4283325.268,1560172.631,4604256.909,6758629.707,3091747.393,2583340.833,972327.546,1261483.777,597377.708,2707264.932,7070028.725,2078111.814,4181643.956,10851302.515,7565725.121,19402065.346,11458212.846,19128796.82,1992318.207,2786703.457,15865462.213,22341290.771,5773591.997,1064476.235,441678.199,206540.165,819805.578,324109.182,953262.3,5227054.945,7511706.924,17762454.19,457565.904,1236063.449,5004627.075,7937497.418,17139656.154,8334690.043,14406970.894,5350979.044,1998673.289,1423538.368,3415856.575,6720499.215,18683941.08,905599.185,NA,NA,NA,NA,161253.207054746,148715.503415546,238774.292499724,4278692.96049882,1556386.6108724,4583763.51148621,6734590.26937695,3007054.03070278,2627355.57155362,1041872.34821866,1185416.30701838,616399.093943499,2726972.07054614,7059762.69333358,2175373.36344449,4470574.8854166,10591128.2913613,8045239.64813708,19371274.2090797,11687457.4289414,19681962.4091968,2034968.34778997,2996358.51026626,15948355.3413455,22269614.5457178,5735019.40024148,1104487.12919056,389271.981382651,129718.589732955,753168.108612056,275275.264616064,1144122.42549947,5296187.10983848,7171071.54773154,17868158.6559485,411817.003163452,1390025.17195832,5073924.3530219,7350259.28435452,17513182.9618986,8413834.3149184,14035996.3301733,5469745.37517315,2037055.25240038,1476221.40846078,3324181.92421226,6895453.81750965,18814503.9866563,860513.386702731,NA,NA,NA,NA
"154",2020-06-02,47,449,47026208,1941.58340847402,26356.1334931632,37154.1360001077,2698008.2185197,369052.380952381,0,231454.59937565,2700705.43091252,369052.380658274,231454.598903389,130279.181,120746.558,206540.165,3739965.757,1560172.631,5093598.223,6301063.803,3145765.59,2681844.604,1156624.924,1251951.154,552892.134,2758105.588,7016010.528,2236988.864,4095850.349,8652444.143,8531697.585,21556438.144,11280270.55,17838715.174,1433070.991,3269689.689,14086039.253,22862407.495,5532098.881,908776.726,489341.314,155699.509,762609.84,216072.788,1248773.613,5424062.487,7314699.382,17568624.189,362239.674,1528397.221,5249297.732,7565725.121,17072927.793,8150392.665,14317999.746,5309671.011,2392688.373,1690451.812,3104457.557,6561622.165,18915901.573,921486.89,NA,NA,NA,NA,153530.44037267,142703.02581259,231529.295772857,3814264.09064723,1553395.0387932,5044620.93510481,6625106.65073622,3021593.41674711,2652381.05782344,1058840.28355973,1197488.20694492,607653.013433907,2735372.07064723,7052069.9840166,2180954.17508689,4075784.06301565,10086558.1114439,8188173.33882816,22149184.0730598,11277506.1098888,17833768.9049536,1423047.47315081,3127277.42767731,14055091.9616668,22848765.506941,5629396.37943987,984924.850961274,431391.136615938,148440.594273226,744219.74836337,268011.231324618,1167517.82558187,5285362.01361659,7169761.22953622,17588887.9412976,400067.914229377,1407066.56199488,5082512.87524351,7530179.69862677,17041331.3018723,8226256.72619481,14166873.5810301,5411994.11500956,2182458.15780458,1526609.38383063,3248112.86606613,6748198.70475903,18945290.1187474,898036.792623152,NA,NA,NA,NA
"155",2020-06-03,38,562,47026208,1549.07481525942,23104.5312166027,38547.8351790807,2698008.2185197,369052.380952381,0,231454.59937565,2702575.94134543,369052.3819966,231454.600250646,139811.804,149344.427,219250.329,4048187.234,1591948.041,4826684.779,6567977.247,3310997.722,2532500.177,1140737.219,1191577.875,505229.019,2837544.113,7098626.594,2144840.175,4137158.382,11995217.275,8700107.258,22655867.33,12077833.341,18099273.536,1493444.27,3314175.263,14387905.648,23256422.579,5163504.125,1093074.104,381304.92,111213.935,562424.757,257380.821,1258306.236,5538453.963,7413203.153,17308065.827,368594.756,1506154.434,5484435.766,7292456.595,17123768.449,8172635.452,14054263.843,5363689.208,2262409.192,1941477.551,3155298.213,6688723.805,18248617.963,1010458.038,NA,NA,NA,NA,150050.746104087,141507.960259647,227316.419812258,3973115.1985514,1560919.39277626,4904497.76467815,6590632.44753363,3099796.262321,2562490.48419976,1136541.37664583,1195355.98836162,595867.38857533,2741392.45569591,7099250.70531802,2145371.33856969,4127652.27563748,10387106.5783589,8333688.59992588,22350763.6942935,11794300.4569871,17957603.8243114,1427728.87161675,3243024.50185031,14227809.8877169,23011200.6501007,5386638.67274044,1043020.05993449,404787.661145872,141804.762064061,654506.317424171,264438.633861382,1177133.26441856,5305284.45504125,7177455.75986173,17287731.7671167,391808.842460884,1414688.15570425,5139050.98136927,7305249.06237995,17043007.9462895,8129982.31608566,14158640.3221692,5390006.41007472,2238491.16651826,1926779.73815819,3202780.6492068,6696559.8841941,18361538.5220904,986633.602321986,NA,NA,NA,NA
"156",2020-06-04,45,479,47026208,1703.33030236357,23679.1893049654,39622.7509581607,2698008.2185197,369052.380952381,0,231454.59937565,2703272.39067782,369052.380814965,231454.598841971,184297.378,168409.673,235138.034,4092672.808,1493444.27,4553416.253,6231157.901,3314175.263,2573808.21,1150269.842,1118494.432,594200.167,2875674.605,7108159.217,2097177.06,4632854.778,10034674.478,9078234.637,22960911.266,12363812.031,18032545.175,1398118.04,3015486.409,14445101.386,22960911.266,5230232.486,1054943.612,409902.789,152521.968,629153.118,152521.968,1182045.252,5160326.584,6907974.134,18372542.062,314576.559,1204288.039,5312848.552,6984235.118,17956284.191,7918432.172,13815948.268,5744994.128,2297362.143,1560172.631,3152120.672,6275643.475,18966742.229,988215.251,NA,NA,NA,NA,150966.041935039,143117.484395561,225814.553632272,4080627.25106795,1538257.33974134,4574535.58817053,6489909.94558794,3179120.58633819,2552058.62397716,1155258.9513265,1179584.62303984,591961.897649838,2789384.14861892,7129415.65589287,2105635.969443,4507181.59346161,10242592.1930512,8541083.30157438,22519293.2899892,12322092.6697168,17839316.5762742,1424583.42921657,3258450.61703489,14344301.3914681,23060135.6530097,5257728.64443702,1051611.56596259,404691.708704204,143632.091001116,622322.749225056,253811.665692474,1166738.29696668,5240135.25779483,7141032.82281761,17939920.6356533,371536.498881065,1369452.9538533,5132261.93881414,7249402.0877389,17597244.1526976,7966758.84810292,14088641.6003937,5551851.79152899,2288804.66658362,1634734.01438035,3167578.82347245,6452957.7998378,18797983.0543854,1005822.19545328,NA,NA,NA,NA
"157",2020-06-05,23,624,47026208,1262.35381145859,23264.734963979,38153.2080298916,2683074.08929149,330649.4276795,0,209639.839773798,2695075.68960158,334893.021211785,211824.595916482,114391.476,95326.23,184297.378,3676414.937,1547462.467,4569303.958,6297886.262,3120345.262,2494369.685,1007280.497,1267838.859,486163.773,2608761.161,6628350.526,2208390.995,4893413.14,11242140.058,9097299.883,22925958.315,12560819.573,18413850.095,1429893.45,3304642.64,14549960.239,23418477.17,5207989.699,899244.103,346351.969,111213.935,632330.659,330464.264,1115316.891,5465370.52,6764984.789,18099273.536,394015.084,1572882.795,5185746.912,6774517.412,17848247.797,8261606.6,13685669.087,5624247.57,2491192.144,1652321.32,3028196.573,6574332.329,18884126.163,1077186.399,NA,NA,NA,NA,144962.563342504,134945.493460486,218062.704919554,3749885.41528015,1535306.92802625,4626344.16176387,6419630.9659728,3162261.76829909,2501703.4515455,1065149.26884,1193569.48470172,580278.060167822,2703555.22305639,6773154.8136431,2141582.29324653,4948911.24297196,10394172.1750581,8701550.21908307,22669511.5471951,12500950.1868534,18107283.0861426,1423853.08860213,3335263.93370306,14530560.7148257,23380967.2087651,5140745.09623957,949090.181864536,379745.579787652,121904.668149578,605801.211956723,256101.48410579,1146023.60094348,5252464.98983861,7095618.68250856,18057036.6003641,374030.422420144,1393395.5431177,5100396.7578579,7181453.05299927,17743773.2571009,8025235.94026184,14005752.1806641,5611241.82777491,2418924.82071432,1639991.27928795,3110235.41671451,6467720.66051263,18883221.0248494,1069995.74283459,NA,NA,NA,NA
"158",2020-06-06,30,251,47026208,878.281186168442,20511.6316988085,36531.3513366987,2683074.08929149,330649.4276795,0,209639.839773798,2694993.50149427,330115.129701705,208450.082590195,174764.755,174764.755,289156.231,3984636.414,1534752.303,4518463.302,6609285.28,3142588.049,2519790.013,1394940.499,1229708.367,629153.118,2729507.719,6866666.101,1979608.043,4801264.451,8700107.258,8998796.112,23529691.105,14600800.895,19700754.2,1982785.584,3387258.706,15909947.787,23485205.531,4734536.09,1067653.776,400370.166,139811.804,625975.577,333641.805,1239240.99,5214344.781,6933394.462,18054787.962,359062.133,1433070.991,5026869.862,7197130.365,17759276.649,8210765.944,13571277.611,5751349.21,2379978.209,1391762.958,2866141.982,6456763.312,19367112.395,1185222.793,NA,NA,NA,NA,144445.4204099,137695.513505167,224156.904681693,3915880.1494435,1529739.0487974,4760760.43085942,6428185.69525626,3158963.81215594,2497750.62951034,1219663.03472886,1199300.04692267,579917.7233935,2700730.21303545,6795901.73462352,2056530.42749558,4823880.48717052,9974086.02120347,8850513.2167978,22864502.4031223,14318138.793062,19219002.7753004,1929503.76975832,3414966.52711761,15212257.947883,23542494.6954246,4810280.14292922,1015049.00957748,383648.78827599,124217.061706469,597315.042752383,258560.065405779,1150139.06079141,5215249.09165399,7067639.18543115,18110449.2702555,367948.15137013,1390979.7031642,5046232.78808251,7151715.03713409,17809804.380696,8068386.6146015,13875487.5854798,5707307.69474434,2436713.34941231,1548710.03872947,3025404.309424,6424554.97887902,19106990.4466434,1171358.73298528,NA,NA,NA,NA
"159",2020-06-07,20,138,47026208,448.796852160045,17398.4523018361,34994.5684224301,2683074.08929149,330649.4276795,0,209639.839773798,2694421.21906705,330858.698076132,208762.629371261,158877.05,158877.05,235138.034,3863889.856,1448958.696,4334165.924,6580687.411,2926515.261,2732685.26,1172512.629,1299614.269,537004.429,2678667.063,6596575.116,2027271.158,4651920.024,8811321.193,7435445.94,22131573.065,15007526.143,20151965.022,2567453.128,3031374.114,16879097.792,23008574.381,5640135.275,1064476.235,305043.936,111213.935,533826.888,349529.51,1099429.186,4906123.304,6679191.182,18744314.359,432145.576,1315501.974,5220699.863,6784050.035,18023012.552,7794508.073,13701556.792,5976954.621,2468949.357,1385407.876,2907450.015,6355082,19522811.904,1061298.694,NA,NA,NA,NA,144028.15972103,138642.232883455,223560.512536843,3884592.73300479,1504290.82098886,4659786.17042011,6430579.87271381,3084049.08534001,2622172.1546975,1204232.78377553,1217346.47647079,573057.099820887,2682572.67142045,6621550.88787743,2024493.08467002,4829772.59157773,9644931.20644524,8567177.93267768,22911143.9863265,15197417.8003567,20176472.5740346,2539678.19190761,3324015.7171056,16761796.2803916,23174566.3799397,5491051.28965867,1056814.5248581,350505.778073315,121191.035532686,559084.656146861,263246.292046117,1131148.7189552,5127790.35402439,7021604.52597502,18602572.5845846,380802.165802179,1370510.26191513,5033354.43930054,7093110.59600964,17948460.3237697,7920397.86531029,13792511.3477821,5876999.8111862,2484366.75208351,1484442.9909052,2967377.12534855,6358184.33675534,19334045.2841524,1114006.34464329,NA,NA,NA,NA
"160",2020-06-08,29,323,47026208,1024.65612120012,16935.1126335377,33222.6265817735,2683074.08929149,330649.4276795,0,209639.839773798,2693541.63417738,330590.264777625,209543.811171337,85793.607,85793.607,165232.132,3921085.594,1537929.844,4340521.006,6634705.608,2837544.113,2713620.014,1140737.219,1315501.974,625975.577,2812123.785,6838068.232,2008205.912,4524818.384,8858984.308,7842171.188,20615886.008,13889031.711,20148787.481,2392688.373,3164830.836,16659847.463,23027639.627,5411352.323,1023168.202,330464.264,155699.509,546537.052,266913.444,1074008.858,5290605.765,7114514.299,18029367.634,295511.313,1404473.122,5287428.224,7276568.89,17511428.451,8366465.453,13215393.019,5732283.964,2484837.062,1334567.22,3101280.016,6434520.525,19097021.41,1140737.219,NA,NA,NA,NA,137124.363597089,130318.601472169,213713.439497556,3881561.43040049,1505290.75840118,4312295.5039153,6446400.03748327,2999284.63431652,2680725.11117877,1188098.18309276,1237288.17680692,572883.203218657,2731094.88065721,6704167.4232635,1998215.12578651,4796237.67576485,9360667.36596767,8400026.88552375,22708717.1970613,13986421.5042671,20242546.3178324,2450481.51564592,3290092.61230517,16851372.5690408,23091351.9451774,5366348.26113028,1041683.60752296,334039.052648368,131463.412765534,538972.394535499,260937.237591628,1111227.30100365,5124287.42493921,7012993.58753832,18340855.4559009,359548.061081851,1366879.41125852,5137682.9159033,7075341.19988624,17850675.5800515,8085897.6764989,13466787.2542998,5858580.62037022,2513855.96900804,1416127.42321755,2967838.92278831,6346912.5648347,19337804.0696548,1130115.74932485,NA,NA,NA,NA
"161",2020-06-09,13,417,47026208,614.62117153038,15371.1667716867,29036.5706614839,2518209.07925025,299485.48539114,0,218952.006890611,2677928.03279529,299807.540971258,217824.270842802,184297.378,174764.755,279623.608,4105382.972,1744470.009,4969674.124,6695078.887,3819404.282,2602406.079,1325034.597,1372697.712,613265.413,2990066.081,7085916.43,2059046.568,4833039.861,7044608.397,8893937.259,22732128.314,13930339.744,19151039.607,2144840.175,3523892.969,15608081.392,23469317.826,5157149.043,911954.267,320931.641,120746.558,533826.888,263735.903,1426715.909,5290605.765,7066851.184,17727501.239,349529.51,1658676.402,5528921.34,6720499.215,17517783.533,8525342.503,13701556.792,5487613.307,2294184.602,1620545.91,3406323.952,6850778.396,18267683.209,1604658.205,NA,NA,NA,NA,137179.616172306,133469.704433502,219481.356354898,4087080.31839991,1564409.6246884,4840553.13057426,6479537.85121266,3247980.63596466,2650870.93225716,1255430.71831335,1268542.10635031,571899.350346761,2854824.19601366,6924186.74820078,2016035.17747071,4859280.23744,8645269.89028176,8534993.59281157,22809038.4577753,13780713.8395806,19869688.8641059,2088751.61878068,3410077.62240818,16201845.5716631,23278611.6753418,5281647.4503382,945585.496576235,319817.129386387,125525.739478331,522925.472420365,258536.096338892,1146273.12280959,5118609.4231537,7001496.4329117,18102947.772508,354151.661646545,1429415.96282518,5284828.81428913,7018884.76201858,17760099.3355984,8308135.6084144,13546379.0476048,5717959.38226542,2416936.90582768,1460285.53668122,3033998.6747937,6595871.596533,18912536.2916032,1525672.45966323,NA,NA,NA,NA
"162",2020-06-10,29,428,47026208,1044.31433599412,14184.0554985637,28952.2127834771,2518209.07925025,299485.48539114,0,218952.006890611,2674826.25534777,297434.599575316,219913.529862081,212895.247,184297.378,257380.821,4407249.367,1728582.304,4937898.714,6930216.921,3409501.493,2691377.227,1258306.236,1315501.974,578312.462,3005953.786,7244793.48,2036803.781,4810797.074,9167205.785,9151318.08,22751193.56,14219495.975,18944499.442,2217923.618,3657349.691,15681164.835,23501093.236,5112663.469,896066.562,330464.264,117569.017,549714.593,260558.362,1239240.99,5182569.371,7031898.233,18057965.503,397192.625,1439426.073,5039580.026,7368717.579,17530493.697,8055066.435,14337064.992,5493968.389,2157550.339,1407650.663,3155298.213,6749097.084,18880948.622,1515687.057,NA,NA,NA,NA,144576.833136438,138358.881722986,223030.08944782,4394552.09934868,1647038.07335532,4935800.20493289,6588821.98365875,3325107.35455914,2678535.78326725,1274636.54529647,1282972.5170858,568672.53143095,2947219.87822142,7157853.41385773,2025012.26092894,4893280.84667982,8638479.00114742,8872156.79135688,22892121.5562946,14055811.6902138,18902839.3883021,2355035.04783853,3534961.76944558,16139309.6519748,23410034.149954,5201265.13469528,893496.968141148,315742.467754888,120347.266163518,521389.821770561,256001.182791184,1151550.38751761,5116713.52952842,6988315.33609319,18074354.9092781,360965.647781094,1428766.10229895,5193517.91615585,7012282.16767466,17680727.4878015,8221129.33943856,13861517.7388409,5595690.14076322,2262939.89946545,1430835.80101113,3048891.81459284,6710977.3643676,18931553.3687344,1577053.41437501,NA,NA,NA,NA
