"","date","deaths","cases","population","cases_daily","cases_contagious","cases_active","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_notToo_worried_past_smooth","pct_finances_not_worried_past_smooth"
"228",2020-08-14,6,522,60359546,2404.91088728979,16151.4403723949,21643.8630485898,1472086.3988394,0,0,0,1728315.14970291,0,0,120719.092,90539.319,181078.638,3205091.8926,700170.7336,8353761.1664,5746228.7792,5275424.3204,3295631.2116,802781.9618,1617635.8328,301797.73,1871145.926,7321612.9298,2438525.6584,11601104.7412,10526704.8224,9506628.495,45619744.8668,39137129.6264,41599799.1032,12313347.384,5064165.9094,35418981.5928,31839660.515,18820106.4428,4013909.809,1243406.6476,307833.6846,784674.098,573415.687,2142763.883,12476318.1582,13345495.6206,31821552.6512,488912.3226,2052224.564,9277262.2202,11389846.3302,37151300.563,15808165.0974,26196042.964,10840574.4616,2040152.6548,3512925.5772,6072170.3276,14087918.0364,31936235.7886,790710.0526,7870884.7984,14914843.8166,21838083.7428,15735733.6422,175667.415326463,132963.883223693,242788.408929486,3389399.07514954,879714.594452994,8424639.34022327,5835516.65367918,5375939.34610626,3299717.8715412,973692.735558977,1898550.06230205,406908.919619141,2020265.33677224,7946511.60177247,2459227.77216258,11320958.6090689,10397346.4979512,9995934.69630086,44047771.092536,38333344.114709,41727139.5680678,12447759.1515934,5447539.0593961,35816246.9172927,31271536.1716558,19103383.6660246,4351686.70171951,1179118.88004691,301172.875220781,668622.826883627,663241.764367722,2094362.42657296,12348281.672875,13662024.8340103,31592096.1749089,572298.058861409,2019587.6371236,9490224.88857416,11680145.043353,36802745.5359062,15701303.6817661,26129180.6141986,10902623.6598829,2220053.6168845,3471576.47417457,6277653.23878002,13756268.1418678,32203177.6634121,734890.399975197,8116100.6414914,14712526.1846096,21598218.4284599,15599404.3374941
"229",2020-08-15,3,574,60359546,2599.55883457558,18406.0542974439,24243.4218831654,1472086.3988394,0,0,0,1728801.08779177,0,0,199186.5018,150898.865,247474.1386,3205091.8926,929537.0084,8184754.4376,5963523.1448,4931374.9082,3500853.668,869177.4624,1937541.4266,446660.6404,1822858.2892,7381972.4758,2432489.7038,11468313.74,10418057.6396,8516731.9406,43808958.4868,38612001.5762,42281861.973,14081882.0818,6005774.827,36541669.1484,31205885.282,18838214.3066,4683900.7696,1098543.7372,259546.0478,663955.006,657919.0514,2329878.4756,12096053.0184,13761976.488,31513718.9666,488912.3226,1985829.0634,9506628.495,11504529.4676,36873646.6514,15814201.052,25779562.0966,10828502.5524,2420417.7946,3036085.1638,5993702.9178,13701616.942,32841628.9786,772602.1888,7526835.3862,14081882.0818,21850155.652,16900672.88,182702.769326441,137760.404032815,244418.277880782,3376454.42948269,883994.126381002,8136518.62175135,5902690.87391433,5271344.94650079,3380814.58583073,941455.732753294,1901310.79745858,413006.968534247,1923184.29698007,7758277.84716182,2500976.42880752,11384069.5161739,10283948.0957035,9493206.03084452,44051127.1562482,38495271.3891491,41757702.2159031,12815523.509132,5565839.72054781,35953558.7001239,31182027.546233,19053615.77105,4526005.9170887,1147689.69952283,291172.865914861,677167.343361724,663103.880533576,2135208.13623882,12248913.9707835,13612440.3991163,31617767.5720668,558771.270606087,2012598.58663521,9459694.40748783,11611395.3381138,36905644.4085967,15783664.5017003,26102696.5322996,10789312.8148616,2245639.14165279,3370463.83303602,6226600.17763071,13748817.3846576,32318772.4207536,734340.550825653,8014176.61429471,14510940.3255563,21801113.4534009,16142739.0188757
"230",2020-08-16,158,629,60359546,14467.2940926203,32873.3483900642,38710.7159757856,1472086.3988394,0,0,0,1726618.27135443,0,0,205222.4564,162970.7742,259546.0478,3313739.0754,857105.5532,7532871.3408,5975595.054,5239208.5928,3464637.9404,953680.8268,1919433.5628,386301.0944,1816822.3346,7961424.1174,2426453.7492,11311378.9204,9011680.2178,6832700.6072,39010374.5798,38605965.6216,43652023.6672,14884664.0436,5275424.3204,38111017.3444,30101305.5902,19876398.4978,4822727.7254,1213226.8746,295761.7754,663955.006,651883.0968,2136727.9284,11395882.2848,13930983.2168,32244069.4732,537199.9594,1907361.6536,9506628.495,11299307.0112,37109048.8808,17468052.6124,26099467.6904,9832570.0434,1955649.2904,3259415.484,6283428.7386,13659365.2598,32751089.6596,712242.6428,7955388.1628,15095922.4546,21192236.6006,16115998.782,190094.574120458,144467.023495667,247877.257057575,3384459.96298896,869932.177547284,7909356.7226855,5936431.06066671,5245443.75347914,3441022.88927561,935193.801451667,1899778.7175123,410327.692247295,1850547.72819085,7772960.82886899,2517619.55919128,11397888.3742475,9709440.75538412,8656440.78578125,43417935.0731244,38594909.3763503,42160540.2948514,13419717.9014182,5465864.05741155,36558534.4152202,30562689.8128896,19466210.9592491,4698072.522605,1170741.64482356,289484.665928507,682990.040752634,661534.636487291,2133323.06989539,11891031.8837812,13705450.4852314,31829992.9046895,554612.045225774,1993393.08734278,9436742.59376033,11514978.9633594,37050455.7117816,16744864.0901375,26144555.8718813,10334105.2155482,2170258.78537801,3331834.60793523,6230579.38715887,13741756.3320557,32400461.0395775,711816.88586813,7993954.65065119,14680536.2131674,21618161.6161993,16160772.0920573
"231",2020-08-17,4,477,60359546,1329.66080139112,34203.0091914553,39520.2528859778,1503807.71484158,266589.493742838,0,266589.493742838,1720842.32759669,266589.493742838,266589.493742838,193150.5472,175042.6834,295761.7754,3838867.1256,851069.5986,8214934.2106,5981631.0086,5462538.913,3253379.5294,1080435.8734,2160871.7468,277653.9116,2052224.564,8293401.6204,2390238.0216,10949221.6444,10460309.3218,7967460.072,40066666.6348,38491282.4842,42662127.1128,13822336.034,5317676.0026,37380666.8378,29075193.3082,21409530.9662,4798583.907,1158903.2832,283689.8662,561343.7778,633775.233,2148799.8376,11733895.7424,13695580.9874,32153530.1542,609631.4146,2305734.6572,9241046.4926,11299307.0112,36903826.4244,17926785.162,25918389.0524,9573023.9956,1883217.8352,3850939.0348,6561082.6502,14993311.2264,30578146.0036,1032148.2366,8987536.3994,15470151.6398,21089625.3724,14818268.543,193760.503676434,153066.620387346,257057.374402571,3501500.28066693,857726.88842406,7991934.9907052,5936443.11267073,5272459.37039107,3445984.99013485,961417.936298969,1962856.86260956,394675.172875399,1874572.52675879,7868696.65311098,2502870.23581816,11320977.1586009,9844721.93138283,8287191.27748361,42881671.9636672,38601324.2799118,42256318.1107914,13639796.9116165,5396707.49379954,36854090.9402938,29695520.4592838,20463428.2633925,4788668.10785704,1188361.52203286,286050.576226423,653593.663023375,656214.769754163,2134207.30655666,11818403.9614739,13654888.6098244,31977794.4084871,562348.2793893,2044355.68943389,9360946.33897229,11442085.5667128,37094714.4370242,17724542.6277016,26146960.2289018,9900513.38795692,2085036.01666058,3429658.39642359,6287377.92688667,13992929.5828223,32040255.9743174,925957.277842919,8110331.15756106,15050540.0931685,21580840.2139867,15653524.3153417
"232",2020-08-18,4,320,60359546,0,33878.0985467974,37427.3123760894,1503807.71484158,266589.493742838,0,266589.493742838,1721083.52245116,266589.493742838,266589.493742838,217294.3656,156934.8196,301797.73,3675896.3514,1050256.1004,8027819.618,6144601.7828,5685869.2332,3488781.7588,1008004.4182,1913397.6082,344049.4122,2541136.8866,8371869.0302,2740323.3884,12035693.4724,9391945.3576,8800421.8068,42378437.2466,36408878.1472,40935844.0972,11166516.01,4955518.7266,35515556.8664,29715004.4958,20884402.916,4382103.0396,1038184.1912,223330.3202,676026.9152,519092.0956,2269518.9296,12102088.973,13713688.8512,31761193.1052,700170.7336,1937541.4266,9560952.0864,11311378.9204,36843466.8784,16906708.8346,26304690.1468,10279230.6838,1840966.153,3174912.1196,6609370.287,14830340.4522,31181741.4636,983860.5998,8414120.7124,15518439.2766,21361243.3294,15065742.6816,202045.167537247,156497.439890578,266488.299964117,3568283.59265046,896569.644253577,8003855.50057265,6001635.562957,5341205.10592846,3494920.35450167,967630.448123307,1952177.88089593,389478.821408374,2048467.42110211,7960180.6667177,2630037.64699568,11506676.4573505,9566649.88184798,8212408.90319514,42756537.6401683,37626686.8721438,41887272.2779536,13069826.0629529,5259234.41257906,36506888.907279,29451355.6602993,20880463.7996587,4642493.57570509,1155355.46576755,273054.297287861,665652.618865961,627769.28650418,2158310.35240921,11933565.6974958,13656096.6185891,31989524.3617048,585100.660034983,2026878.19413641,9369885.96668287,11386958.9438479,37100572.6134488,17391594.5357595,26213610.703505,9871134.90515838,1985541.58366189,3367565.55227186,6363989.56197788,14207625.3496151,31796766.2255491,982324.704355353,8238622.29874068,15321588.4253296,21439507.3719434,15342424.680603
"233",2020-08-19,5,401,60359546,0,31066.400296764,35360.6208119868,1503807.71484158,266589.493742838,0,266589.493742838,1721209.79974376,266589.493742838,266589.493742838,132791.0012,102611.2282,162970.7742,4025981.7182,917465.0992,8148538.71,6023882.6908,5390107.4578,3537069.3956,1213226.8746,2034116.7002,428552.7766,2094476.2462,8685738.6694,2468705.4314,11607140.6958,8915104.9442,9150507.1736,43953821.3972,37785075.796,41400612.6014,10876790.1892,5468574.8676,34954213.0886,31217957.1912,20588641.1406,3651752.533,845033.644,181078.638,760530.2796,537199.9594,2034116.7002,11498493.513,14081882.0818,32207853.7456,555307.8232,1853038.0622,9880857.6802,10840574.4616,37229767.9728,16562659.4224,26274510.3738,10556884.5954,2022044.791,3700040.1698,6669729.833,14329356.2204,31471467.2844,796746.0072,8589163.3958,15035562.9086,21669077.014,15065742.6816,190434.949102826,147552.059017616,251271.784641258,3710194.49612461,900085.517928243,8062521.16143852,5994236.84963438,5343644.00327337,3544094.18065403,1028382.18012284,1974883.97536088,393360.681785016,2049904.56125401,8107032.42657887,2601324.24902842,11564960.9055768,9193221.22498315,8224100.23633879,42918678.1421752,37607224.1789292,41704795.3154532,12631583.1808616,5263128.86867039,36068449.6730833,30226682.8914969,20984078.2946535,4058184.07569525,901186.437275117,255875.595028614,701532.966310127,605553.10215872,2135352.59573002,11763542.6342736,13906753.1596599,32108842.6775503,581117.957709779,1997466.74643354,9450685.44251753,11240892.1405678,37206249.5915548,17230222.7735969,26265161.3357382,10097630.5599956,1958563.08512229,3433062.2695255,6452728.74331174,14272007.2062869,31664610.4402397,871090.312554838,8360403.49652363,15280905.0263748,21486913.6360994,15161374.4401229
"234",2020-08-20,7,642,60359546,2057.08471009601,29955.5724897799,36605.0388110778,1503807.71484158,266589.493742838,0,266589.493742838,1725399.38736867,266589.493742838,266589.493742838,175042.6834,175042.6834,223330.3202,3651752.533,893321.2808,7653590.4328,5812624.2798,5257316.4566,3597428.9416,1050256.1004,1883217.8352,362157.276,2148799.8376,8571055.532,2716179.57,11727859.7878,10671567.7328,8854745.3982,43609771.985,37549673.5666,41732590.1044,10526704.8224,5625509.6872,35901857.9608,31706869.5138,20244591.7284,3736255.8974,736386.4612,193150.5472,555307.8232,627739.2784,2142763.883,11166516.01,13550718.077,32871808.7516,537199.9594,2058260.5186,9675635.2238,10683639.642,37404810.6562,16550587.5132,26027036.2352,10599136.2776,1955649.2904,3651752.533,6416219.7398,13834407.9432,31942271.7432,851069.5986,8263221.8474,15053670.7724,21469890.5122,15572762.868,189060.3904336,154872.085006239,247360.959990494,3735029.16110605,896029.841700299,7937652.54006259,5892295.03474932,5320351.87166084,3595999.6537159,1038587.94035087,1954443.11896564,390468.005689561,2063665.17114941,8226612.43661277,2673554.83155514,11641102.819309,9621752.50583099,8167815.19485144,42995007.8508753,37496732.2758677,41644521.1946189,12166714.2106849,5297476.12834939,35984464.3813332,31233807.9990466,20876309.3516649,3760131.69695078,731561.381747061,242828.264831513,665581.918368659,605122.593326592,2135376.35161655,11622058.163235,13742401.9759564,32373692.8721378,574716.626922003,2005412.78044623,9483194.35313426,11083674.1943733,37333255.0757815,16842511.0333914,26267969.6097283,10502534.9073237,1916143.88788046,3485035.19429273,6457882.16679045,14203516.5982935,31692282.4323603,872211.591158096,8346782.02457956,15265866.8703596,21567720.0987078,15247335.4271885
"235",2020-08-21,6,840,60359546,5436.06391330762,33728.8966374947,41696.157814859,1503807.71484158,266589.493742838,0,266589.493742838,1726170.74734404,266589.493742838,266589.493742838,313869.6392,241438.184,362157.276,3814723.3072,983860.5998,8148538.71,6277392.784,5281460.275,3458601.9858,923501.0538,1617635.8328,331977.503,2136727.9284,8492588.1222,2710143.6154,11335522.7388,10369770.0028,9301406.0386,43102751.7986,37760931.9776,41467008.102,10442201.458,5112453.5462,35129255.772,31996595.3346,20105764.7726,3416350.3036,700170.7336,241438.184,875213.417,573415.687,1961685.245,11208767.6922,13502430.4402,33113246.9356,567379.7324,1822858.2892,8655558.8964,11462277.7854,37851471.2966,16719594.242,26352977.7836,10267158.7746,2046188.6094,3531033.441,6440363.5582,14039630.3996,32171638.018,838997.6894,8100251.0732,14413859.5848,22001054.517,15844380.825,218231.161821784,177428.273555774,261264.942503768,3794298.27178043,920959.760824858,8008392.61311516,6044913.16569004,5305348.47783953,3607254.4246252,1011998.9769046,1868829.10429288,383612.014280946,2099421.34237603,8325146.22144959,2716383.38851703,11606513.5996221,9865004.33772826,8198366.57663451,42986121.1423854,37519184.6578762,41534819.3302325,11712702.4387248,5229148.72689335,35694376.2575238,32005057.0988039,20638470.9231167,3427236.02532721,614207.433466857,238060.441071746,734642.528508568,593607.278420334,2101702.24752117,11507450.1772861,13616219.0445081,32654429.0000413,573986.648029001,1973709.79456402,9290863.99873863,11120840.3724226,37557466.1928621,16651500.7363742,26320461.4713385,10472035.6940279,1975378.83229652,3498769.83094931,6466980.3998214,14197705.3154549,31761777.8850514,867660.986847065,8288600.6284133,14890573.426867,21598685.324039,15380564.7989158
"236",2020-08-22,9,947,60359546,5934.05276374333,37760.2833327781,47630.2105786023,1503807.71484158,266589.493742838,0,266589.493742838,1713144.79356875,266589.493742838,266589.493742838,169006.7288,162970.7742,247474.1386,3349954.803,802781.9618,8094215.1186,6217033.238,5257316.4566,3217163.8018,1050256.1004,1985829.0634,362157.276,2251411.0658,8202862.3014,2770503.1614,12476318.1582,11480385.6492,9331585.8116,43760670.85,38545606.0756,41122958.6898,10756071.0972,5221100.729,35811318.6418,32624334.613,19351270.4476,3482745.8042,742422.4158,181078.638,597559.5054,585487.5962,1828894.2438,11607140.6958,14534578.6768,31809480.742,507020.1864,1895289.7444,9331585.8116,10665531.7782,37960118.4794,17305081.8382,25972712.6438,9754102.6336,1991865.018,3054193.0276,5722084.9608,14474219.1308,32509651.4756,766566.2342,7369900.5666,14806196.6338,22496002.7942,15693481.96,211570.486299074,177632.3668741,261035.067439337,3735726.13575966,892001.942310769,8046260.20780954,6127184.70566824,5288204.43224623,3520969.01579762,1023705.84899602,1890412.36913077,378363.115606433,2173831.43245192,8318664.33737576,2764842.11810153,11856218.5402805,10581007.6637243,8223585.4417583,43072134.4686252,37875245.3695153,41362548.3630079,11368811.4234539,5192062.94627228,35655511.0365146,32777375.6275753,19790176.215179,3365671.84768847,584832.994865446,225661.377672476,703159.719043711,586908.489074124,2047279.70865922,11493644.5225457,14171867.7382313,32543893.6715075,563760.227565894,1957060.93524565,9269944.41702501,10991159.553021,37763733.7149391,16962107.7218433,26305384.6547062,10006515.2269498,1998485.33529,3398633.47754906,6317706.46291972,14276489.2352795,31882389.9063674,829209.203170802,8082003.11547602,14800388.6585781,22326593.1457624,15592896.4084878
"237",2020-08-23,3,1071,60359546,6460.18389801215,44220.4672307903,54090.3944766144,1503807.71484158,266589.493742838,0,266589.493742838,1713431.24567798,266589.493742838,266589.493742838,217294.3656,169006.7288,265582.0024,3694004.2152,1020076.3274,8359797.121,6542974.7864,5486682.7314,3796615.4434,1231334.7384,2317806.5664,428552.7766,2082404.337,8552947.6682,2921402.0264,11951190.108,10164547.5464,7979531.9812,42342221.519,40006307.0888,42885457.433,13085949.5728,5510826.5498,37513457.839,31966415.5616,19677211.996,3621572.76,838997.6894,247474.1386,706206.6882,724314.552,1949613.3358,11691644.0602,14323320.2658,31670653.7862,645847.1422,1810786.38,10001576.7722,11112192.4186,36795179.2416,16103926.8728,26866033.9246,10339590.2298,1985829.0634,3277523.3478,6361896.1484,13532610.2132,32793341.3418,832961.7348,8112322.9824,14679441.5872,21699256.787,15868524.6434,216075.824431628,179190.09338663,267671.746077678,3759098.56997904,919978.439423129,8167148.49330598,6388061.80839994,5320447.20624903,3636872.11861278,1085779.66273182,1996526.95400491,386817.59191,2159630.37321065,8417395.55522183,2855644.20275306,11934068.1499691,10431526.6835076,8043350.62039203,42952653.0807211,38810914.1335511,41678375.2358852,11670775.7454474,5210553.97262659,36123784.0682515,32626433.8553948,19553366.1477964,3447927.24006304,665446.16593727,223863.836451562,710032.128311177,611038.324598454,2020948.44470306,11498890.4686931,14372301.7555725,32406928.1931259,576337.625702529,1928149.67151173,9402508.27386079,10970797.3846298,37581961.7528965,16332472.5444113,26428070.5517063,10171546.4797589,2009895.15669523,3367826.5727046,6325481.99213493,14162267.0268315,32035747.0388946,824746.27608458,8076082.61726882,14687637.3520615,21667411.0892792,15799367.7372856
"238",2020-08-24,7,1209,60359546,7753.94922943739,50950.8517072634,61519.4330613939,1260000.94765584,95407.8777725598,0,95407.8777725598,1695487.6191978,95407.8777725598,95407.8777725598,199186.5018,169006.7288,289725.8208,4134628.901,869177.4624,8100251.0732,6832700.6072,5547042.2774,4092377.2188,1110615.6464,2136727.9284,380265.1398,2106548.1554,8172682.5284,2939509.8902,11800291.243,10731927.2788,8534839.8044,39686401.495,37591925.2488,42312041.746,11715787.8786,5378035.5486,37380666.8378,32503615.521,19441809.7666,3458601.9858,718278.5974,217294.3656,754494.325,537199.9594,2112584.11,12361635.0208,13303243.9384,32044882.9714,392337.049,2094476.2462,10031756.5452,11299307.0112,36547705.103,16779953.788,25870101.4156,10550848.6408,2016008.8364,3410314.349,6615406.2416,14383679.8118,31447323.466,911429.1446,8311509.4842,15820237.0066,20787827.6424,15433935.9122,215890.804727565,180265.689019202,272878.663926795,3870775.52865844,905387.256492414,8174383.60882183,6718979.37593633,5365556.69935036,3771935.1654973,1103036.07336397,2045732.38695241,386305.968385206,2161794.40860215,8380840.58428844,2923041.46791801,11952121.7266718,10593308.4441218,7985620.70411621,42454858.0603289,38378219.9344456,41814910.2346015,11598037.9627917,5207940.11075068,36491851.8868664,32795769.784722,19359009.3717669,3342220.69324638,678488.257499486,218482.562119649,729279.630750918,594250.632183504,2028116.31845186,11633849.8990013,13859860.3730107,32368013.8012698,548231.196189258,1949240.37109717,9555158.06397962,10988313.0953881,37341350.9266793,16476514.0921046,26382005.7766063,10386461.4588361,2032886.75077064,3368841.41991789,6378897.64213632,14219029.3723173,31917989.0220615,865093.096455102,8083347.37400451,15180852.4341825,21612167.780029,15676924.9235141
"239",2020-08-25,4,953,60359546,4406.55863669142,52849.3177671647,63114.2934480519,1260000.94765584,95407.8777725598,0,95407.8777725598,1706785.05605328,95407.8777725598,95407.8777725598,259546.0478,175042.6834,338013.4576,3905262.6262,995932.509,8094215.1186,6404147.8306,5450467.0038,4007873.8544,1140795.4194,1973757.1542,319905.5938,2456633.5222,8734026.3062,3253379.5294,12150376.6098,12083981.1092,10357698.0936,42221502.427,35038716.453,40990167.6886,9313477.9478,5547042.2774,35129255.772,32914060.4338,19001185.0808,3615536.8054,778638.1434,223330.3202,682062.8698,639811.1876,2058260.5186,11407954.194,14981239.3172,31266244.828,525128.0502,2154835.7922,9464376.8128,12452174.3398,35763031.005,16954996.4714,26340905.8744,10001576.7722,2058260.5186,3392206.4852,6440363.5582,14854484.2706,31368856.0562,935572.963,8124394.8916,15035562.9086,22351139.8838,14848448.316,228253.741522842,182295.576384754,286180.86986143,3916282.27896738,927470.824977652,8177655.20573103,6567305.75774747,5386305.26255991,3864144.41810967,1125211.48459389,2037250.49899176,374299.593850501,2289749.53612944,8510107.5434869,3103771.37127637,12052893.8456336,11228630.8040273,8974641.76587541,42371334.7507391,37063975.7593356,41592279.5459712,10976394.8527762,5309589.16385231,36137694.128591,33084379.2252739,19068618.5841438,3328175.95435794,740124.258202519,214749.783275278,722225.83372574,600195.255435225,2025198.68193088,11571448.2929408,14487385.9438214,32093021.2591858,543118.848483859,1978349.473762,9536600.00908602,11186007.4382643,36179241.913845,16777169.4304663,26409684.967868,10141251.1572758,2067836.79558877,3366687.74068451,6394196.00152846,14349261.2455788,31799037.6756705,905954.040059487,8078458.12821151,15162705.4485912,21662132.7887687,15286252.6116113
"240",2020-08-26,4,876,60359546,3089.37235847674,53533.7792383516,63035.7532894486,1260000.94765584,95407.8777725598,0,95407.8777725598,1681379.026458,95407.8777725598,95407.8777725598,187114.5926,175042.6834,295761.7754,4019945.7636,995932.509,7834669.0708,5782444.5068,5365963.6394,3573285.1232,1249442.6022,2040152.6548,380265.1398,2450597.5676,8558983.6228,3174912.1196,12578929.3864,14383679.8118,10550848.6408,42746630.4772,34700702.9954,40978095.7794,8788349.8976,4949482.772,35002500.7254,33710806.441,19073616.536,3199055.938,676026.9152,150898.865,561343.7778,561343.7778,1973757.1542,12053801.3362,14045666.3542,31724977.3776,585487.5962,1973757.1542,9850677.9072,12240915.9288,35708707.4136,17160218.9278,26648739.559,9898965.544,1810786.38,3838867.1256,6621442.1962,14226744.9922,31586150.4218,923501.0538,8522767.8952,15228713.4558,21475926.4668,15132138.1822,223370.624983764,183733.792120579,290794.635802685,3977180.30618614,950080.60679496,8093151.51467477,6275644.89664451,5384863.99013757,3848919.95822086,1176403.42934243,2048726.19935947,374605.044223274,2386819.38695123,8560637.23201012,3186674.9082767,12248480.5344158,12759533.3122144,9697895.18465876,42377238.5229152,35932192.2565731,41405555.0338648,10056193.0890801,5169637.51151573,35810542.5310442,33618182.8278785,18994246.3236056,3268204.98834042,727447.068522267,202121.891821283,681143.680704983,590417.379085007,2007927.39215785,11649028.0267622,14333518.7424161,31980162.0083228,547970.364154927,1975802.76701354,9628844.57075873,12322960.7397297,35709680.5119097,16954570.1312526,26480640.3987178,10054382.1023453,1889682.60358744,3458150.97060636,6441969.06154259,14354521.8397706,31735308.3145588,926426.353927052,8098704.77985543,15207132.2185982,21653030.8595198,15208526.987061
"241",2020-08-27,13,1366,60359546,8282.7316500009,59216.9520537769,69655.7451738566,1260000.94765584,95407.8777725598,0,95407.8777725598,1658922.29315574,95407.8777725598,95407.8777725598,241438.184,199186.5018,362157.276,3911298.5808,977824.6452,8637451.0326,6470543.3312,5933343.3718,3820759.2618,1128723.5102,2191051.5198,500984.2318,2245375.1112,8365833.0756,3005905.3908,12814331.6158,14305212.402,11057868.8272,42686270.9312,35002500.7254,41448900.2382,9023752.127,5323711.9572,35026644.5438,34338545.7194,18252726.7104,3072300.8914,573415.687,241438.184,772602.1888,579451.6416,1798714.4708,12283167.611,14480255.0854,31211921.2366,766566.2342,1877181.8806,9892929.5894,11848578.8798,35974289.416,16610947.0592,26769458.651,10080044.182,1901325.699,3524997.4864,6766305.1066,13592969.7592,32026775.1076,1044220.1458,7665662.342,15258893.2288,22073485.9722,15355468.5024,230241.435730987,190166.024990047,309759.921615947,4002429.92807099,961686.853299234,8288338.55210414,6360927.58229385,5523797.57371825,3882635.31165134,1177484.45119247,2101160.7683432,389815.059274087,2375904.29272117,8541498.96063606,3161284.9024362,12482260.5203494,13603317.518981,10420501.0821989,42373872.4654885,35290387.4389783,41372045.1219416,9515562.69123407,5191521.19740371,35545422.9986036,34202290.9040489,18514071.4463016,3165212.58765356,666613.43239388,202723.131755411,706390.827953573,585453.128710628,1961448.28894967,11806400.0848689,14461678.1950607,31718479.9148432,580347.914318011,1958056.80786912,9718392.57477087,11795023.1325265,36044976.9874657,16802885.0715364,26561221.0524103,10070436.3609704,1876140.19784538,3475182.07360691,6514284.43934996,14247597.3186066,31763514.5654156,1000960.92030602,8065392.13860748,15248677.0472813,21682238.1199298,15194122.0213251
