"","date","deaths","cases","population","cases_daily","cases_contagious","cases_active","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_notToo_worried_past_smooth","pct_finances_not_worried_past_smooth"
"201",2020-07-18,1163,34177,211049519,31125.1202481679,805064.046610277,1202327.09132494,11795845.6875073,1414364.36870333,1125719.40518642,2752325.13708838,11730804.0501963,1108568.0893971,1411629.95419935,2753200.26488159,4917453.7927,4643089.418,6352590.5219,32944829.9159,13718218.735,33071459.6273,57342154.3123,48710228.9852,22561193.5811,15301090.1275,16778436.7605,11354464.1222,21505945.9861,61985243.7303,63800269.5937,32818200.2045,93790406.2436,89548310.9117,148072342.5304,24566164.0116,121395683.3288,18171363.5859,27541962.2295,113080332.2802,139123842.9248,36237202.4123,7217893.5498,5529497.3978,1097457.4988,9117339.2208,4664194.3699,13063965.2261,21041637.0443,56687900.8034,115591821.5563,6183750.9067,14182527.6768,22413458.9178,59431544.5504,108838236.9483,111624090.5991,52741274.7981,15659874.3098,7787727.2511,35962838.0376,36954770.7769,45502276.2964,73297497.9487,20514013.2468,68485568.9155,58671766.282,45417856.4888,38495432.2656,4839390.84289134,4502486.67400754,6424333.38133194,34103635.351817,13837308.813989,33207091.1735297,58101306.2536936,47659277.9893811,23057708.1028807,15447252.6680073,16917616.0157063,11286977.892677,21757832.5917683,62931262.1587199,64069653.1552862,31237082.2494204,92485551.7487411,88295684.5552769,144281831.081095,24456033.452125,120742828.247085,18383330.6121743,27815553.3048584,111332681.053379,137960790.695255,37037823.4293005,7253416.52597453,5695950.94696937,1031931.50153098,9159763.98462722,4686175.13650876,12983910.0548901,21463890.9733359,56935738.2903867,115026064.679197,6375008.3421108,14517162.61143,22307567.302883,59759449.873723,108252735.685753,111723243.050972,52967203.9729142,15930026.2410819,7654911.73449984,36908820.9555473,38642438.9823739,45362810.6377806,70649700.1825338,21396917.6303124,69248290.4133027,58712188.2440714,44766854.1505231,38155102.843224
"202",2020-07-19,921,28532,211049519,15412.3183847648,769518.118233166,1155502.39773755,11875033.3857194,1414063.95001314,1124786.89282631,2751849.00811693,11761275.1709008,1108967.19225531,1411745.38675161,2752752.96557783,4410934.9471,4178780.4762,5719441.9649,34612121.116,13063965.2261,31699637.7538,58608451.4263,46240949.6129,22919977.7634,14583521.7629,16398547.6263,10784630.4209,20682852.862,61943033.8265,61668669.4518,33683503.2324,88619693.0281,80536496.4504,146679415.705,24903843.242,125025735.0556,22139094.5431,24017435.2622,115275247.2778,136760088.312,39086370.9188,7154578.6941,5677232.0611,907512.9317,7829937.1549,4389829.9952,13211699.8894,21020532.0924,56793425.5629,115634031.4601,6057121.1953,14667941.5705,22139094.5431,59537069.3099,108648292.3812,109112601.323,55147239.3147,16271917.9149,7682202.4916,34253336.9337,38178857.9871,47085147.6889,72242250.3537,20176334.0164,68337834.2522,60486792.1454,44848022.7875,37397974.7668,4726422.51686337,4427139.58645458,5933202.07934877,34374471.4011166,13286528.0901718,32094834.0987486,58223091.0383723,47237838.5797936,22935033.463827,14792013.3088131,16577462.5958969,11025603.5082455,21085963.7552636,62613788.7040072,62702633.8282929,32329633.1513308,90728054.8063152,87691445.6508818,144963641.989841,25182293.9941631,121903775.747749,19299109.2255342,26774537.9667191,112089027.078656,137427159.619512,37756533.9539733,7090205.43526403,5631061.46951215,1001976.01047364,8458451.22921422,4664268.34690999,13123714.04018,21080022.5267545,56903728.5698341,115172877.138642,6159666.14549102,14507886.2427065,21940794.4836402,59450260.5877083,109132726.006561,110107237.616413,54392452.5924975,16367153.0586247,7688839.96990588,36027864.4038097,38366399.2221669,46407028.7247593,71313894.8053406,20951965.4130466,67963703.7486022,59976368.0579392,45080018.3160333,38000884.7396116
"203",2020-07-20,716,23529,211049519,31343.0946607279,704840.945177249,1066186.9536501,11875033.3857194,1414063.95001314,1124786.89282631,2751849.00811693,11843428.0873765,1109348.19885926,1413437.10552449,2751911.641275,4199885.4281,4052150.7648,5824966.7244,33345824.002,13317224.6489,32438311.0703,59157180.1757,45882165.4306,21843625.2165,14393577.1958,16905066.4719,10172586.8158,20936112.2848,61584249.6442,60444582.2416,30707705.0145,81570639.0935,81317379.6707,140073565.7603,23721965.9356,126080982.6506,24439534.3002,25347047.2319,117364637.5159,135113902.0638,39381840.2454,8209826.2891,5740546.9168,1266297.114,8252036.1929,5170713.2155,13106175.1299,20809482.5734,57088894.8895,114874253.1917,7049053.9346,15026725.7528,22561193.5811,60191322.8188,106242327.8646,110210058.8218,53290003.5475,16630702.0972,7154578.6941,36110572.7009,39761729.3796,47507246.7269,67599160.9357,20514013.2468,72200040.4499,60824471.3758,43075206.8279,34928695.3945,4545777.13227136,4328012.35728964,5742546.32784678,33654810.4999029,13197665.539569,32085556.8912037,58722650.9274918,46838092.0531002,22377508.0946414,14331225.2620508,16710867.1647293,10395483.2568648,20833843.2645837,62161850.6356479,61046557.6524114,32105101.6007443,85000005.2715012,87142077.5894929,143548637.584924,24422822.6358975,123060481.885696,20995329.3073294,26252318.8524048,113365900.788463,136320556.944962,38511820.7525544,7709278.21168628,5656906.13414986,1102016.92970064,8287058.03480048,4674578.79153999,13131604.0654059,20732817.0155383,56885912.0289402,115278054.437664,6815173.16404408,14795567.6611711,22130257.5851613,59754474.7246771,107565199.340772,109906140.203182,53828113.0402893,16766103.4075185,7330995.76490641,35990628.9471689,38741856.9750883,47340711.1719215,70292610.7361943,20528852.9046115,71169246.4347358,60877802.301322,43671013.6786799,35279986.9094276
"204",2020-07-21,632,20257,211049519,98972.6811650678,660520.04654568,1055978.09471342,11875033.3857194,1414063.95001314,1124786.89282631,2751849.00811693,11866645.0409807,1109712.47022623,1415057.87900085,2750801.03207332,4432039.899,3883311.1496,5930491.4839,33831237.8957,13865953.3983,34232231.9818,59642594.0694,49090118.1194,22730033.1963,15638769.3579,16820646.6643,10362531.3829,22392353.9659,63040491.3253,60571211.953,30982069.3892,81106330.1517,87817704.8559,139651466.7223,23152132.2343,120889164.4832,20302963.7278,27541962.2295,112742653.0498,135725945.6689,40690347.2632,8083196.5777,5951596.4358,738673.3165,7745517.3473,4600879.5142,13570484.0717,21695890.5532,56898950.3224,114283314.5385,6626954.8966,15554349.5503,23384286.7052,59748118.8289,105735809.019,111096466.8016,53669892.6817,16081973.3478,7555572.7802,37123610.3921,40521507.648,45502276.2964,68759933.2902,21653680.6494,71187002.7587,60212427.7707,44468133.6533,35160849.8654,4479635.64834164,4175098.38061895,5761160.25169289,33599866.6500799,13604638.2546029,33510720.9746649,59328067.3960493,47484271.2127241,22379654.379615,15078308.2705708,16726062.285526,10203624.5052315,21670887.2129346,62108506.8970934,60302402.0429412,32059633.8621376,81353846.0560452,87358209.823915,142259372.43731,23458657.0891247,122828395.779917,20986937.7744745,26567059.2707014,113430551.635925,135830807.896293,40087053.5182875,8007454.22534989,5834588.14139768,996362.392854383,7850494.58984473,4661931.28264105,13478268.6607064,21271279.0152447,56860765.7758977,115351383.631153,6803720.77538507,15351857.5396405,22923547.9451575,59695761.6602984,106228167.77776,110484436.918358,53793567.603481,16444815.4079866,7423887.90784679,36341697.9703103,39272548.8935506,46340745.7107554,69820547.1232089,20922902.7908204,71636413.0705415,60518343.0716271,44153924.1003921,34775306.1626482
"205",2020-07-22,1367,41008,211049519,119204.828297282,669394.473597836,1103454.9065143,11875033.3857194,1414063.95001314,1124786.89282631,2751849.00811693,12022866.6000715,1110061.2986279,1415915.92013284,2749957.97242761,4537564.6585,4073255.7167,6162645.9548,34886485.4907,13507169.216,34232231.9818,58692871.2339,48161500.2358,23426496.609,15512139.6465,16609597.1453,10341426.431,23405391.6571,64348998.3431,63124911.1329,31277538.7158,82773621.3518,89484996.056,143049363.9782,23405391.6571,121332368.4731,19416555.748,29483617.8043,110948732.1383,136000310.0436,40816976.9746,7597782.684,5761651.8687,1013037.6912,8167616.3853,4600879.5142,14224737.5806,20999427.1405,56983370.13,114241104.6347,6563640.0409,15469929.7427,22877767.8596,60444582.2416,105693599.1152,112193924.3004,54450775.902,15301090.1275,7555572.7802,37271345.0554,42273218.6557,45544486.2002,68021259.9737,21864730.1684,73044238.5259,61731984.3075,41091341.3493,35181954.8173,4470555.40038142,4116934.29285732,5975336.32323566,34327635.7042055,13571508.3117886,34250099.2690477,59093704.7060778,47747082.0473907,22707378.4477711,15440700.2273787,16587351.7181221,10140957.9011402,22968665.6047446,63186230.2008634,61911024.4528841,32059819.0829893,80940365.460509,87736532.8351025,142223984.676099,23107814.8446423,122735917.099423,20752232.3534318,27349822.018374,113087237.906488,135712462.863395,40538145.008993,7840863.99861544,5808289.13318835,1003210.64241997,7945619.27584192,4649798.87254989,14126162.0801551,21074981.7864125,56840320.0673867,115419251.374323,6715002.44406327,15539266.1330314,22978213.3599751,59923742.5322479,105491467.741921,111580520.879291,54317964.2995765,15620284.1514961,7494673.96208059,36680288.819886,40333611.2624555,45844688.2550962,69197028.4367218,21497099.184328,73021130.8773991,61475591.642342,41949377.4236197,35014295.9392027
"206",2020-07-23,1284,67860,211049519,198844.504348974,812499.329066233,1282447.12739936,11899737.3615903,1430923.31975433,1140797.74079186,2768416.52578551,11926476.2242296,1110755.76196213,1431729.62983527,2765389.47720267,4558669.6104,3967730.9572,5930491.4839,33746818.0881,14541311.8591,34485491.4046,58840605.8972,50567464.7524,23764175.8394,15659874.3098,17622634.8365,10214796.7196,22730033.1963,64370103.295,63167121.0367,32459416.0222,83364560.005,89062897.018,144210136.3327,23975225.3584,121733362.5592,17896999.2112,28660524.6802,112109504.4928,137540971.5323,39255210.534,7808832.203,5381762.7345,1118562.4507,8357560.9524,4389829.9952,12958440.4666,21400421.2266,59009445.5124,113312486.7511,6120436.051,15216670.3199,22518983.6773,60951101.0872,106221222.9127,111349726.2244,55463813.5932,15469929.7427,7133473.7422,36384937.0756,40268248.2252,46958517.9775,69076507.5687,21273791.5152,71060373.0473,61689774.4037,42610897.8861,35667368.711,4473534.00803558,4034622.29732373,5959652.9472085,34008276.5637124,14320490.6492615,34709117.3628075,59012442.4756655,48768917.2309519,23437419.5628334,15729294.2883037,17235346.7942721,10081650.7327705,23065248.8861774,63772105.5884599,62939632.5734749,32361204.6866802,81580483.1958346,88027223.6597686,142577734.334331,23422101.8405324,122730288.486884,20233804.5119762,27750786.320307,113044348.013526,136472565.568572,40270379.7864505,7859005.31165615,5541467.16125316,1042920.62371562,8122930.99400188,4629984.36851339,13465114.2427312,21289728.8009666,57033526.0398653,115432787.426059,6314644.04976446,15391248.7614969,22724882.617526,60782435.6280792,105612244.78035,111632301.311858,55272519.3097574,15266995.5735879,7251139.82762584,36615358.0840677,40493553.1309654,46467880.2818384,69038769.349779,21726308.6658148,71581699.2726816,61792486.7076315,42002927.7091798,35713451.1522718
"207",2020-07-24,1311,59961,211049519,160043.456578741,957615.285640063,1428884.93004583,11899737.3615903,1430923.31975433,1140797.74079186,2768416.52578551,11942811.0737374,1111423.34855723,1433672.03900333,2768228.05295615,4347620.0914,3904416.1015,5571707.3016,34253336.9337,13127280.0818,34190022.078,57806463.2541,48836858.6966,22835557.9558,15216670.3199,16609597.1453,10531370.9981,22286829.2064,63610325.0266,63715849.7861,33683503.2324,85348425.4836,89295051.4889,143851352.1504,24608373.9154,118863089.1008,17643739.7884,28829364.2954,108542767.6217,138743953.7906,36659301.4503,7260103.4536,5487287.494,907512.9317,8399770.8562,4600879.5142,13063965.2261,22202409.3988,56519061.1882,114663203.6727,6204855.8586,15301090.1275,23109922.3305,59832538.6365,106601112.0469,110800997.475,54303041.2387,15195565.368,7006844.0308,36785931.1617,39846149.1872,45523381.2483,68675513.4826,21590365.7937,71398052.2777,61288780.3176,43412886.0583,34949800.3464,4403231.49020142,3951465.31274417,5719319.003614,34156230.6226987,13623699.821862,34571710.8628959,58314861.8591875,48947517.1084079,23048357.3546241,15510289.4698756,16783196.4815632,10344262.374823,22786709.9853726,63808566.4115731,63854953.9015933,32924184.7973018,83579961.1456392,88312080.6449689,142808393.701064,24156460.6362891,122086037.587264,19809502.5588995,28145300.1895183,112389922.512927,137634687.467448,38882785.3652841,7513541.62097253,5469596.54165739,1004513.1930606,8271572.8270073,4619013.80194437,13141905.2309134,22005754.0503332,56947612.2864029,115471631.837346,6149893.89063566,15331744.6900163,23008056.4728778,60317358.0034891,106111798.978576,111237264.504038,54844045.6509465,14921462.96254,7046719.5834629,36705032.9903942,40455513.5917248,45872662.2809527,68788984.1089912,21796814.1954195,71216883.4284695,61456309.7612448,42903579.6046507,35240708.1669704
"208",2020-07-25,1156,55891,211049519,114929.518221723,1058784.34032776,1492856.20150568,11995879.7132471,1509115.54813778,1140797.74079186,2846608.75416896,11966329.0976438,1112065.31657394,1504780.19651291,2840864.0903965,4790824.0813,4579774.5623,6183750.9067,31720742.7057,13296119.697,32881515.0602,57806463.2541,48245920.0434,23785280.7913,15343300.0313,16440757.5301,10235901.6715,21632575.6975,63758059.6899,62407342.7683,33535768.5691,83427874.8607,89527205.9598,149676318.8748,26761079.0092,123485073.5669,18720092.3353,28470580.1131,112426078.7713,138047490.3779,37018085.6326,8167616.3853,5761651.8687,970827.7874,8948499.6056,4917453.7927,13317224.6489,20788377.6215,55379393.7856,116647069.1513,6563640.0409,14921200.9933,22054674.7355,56983370.13,110526633.1003,109154811.2268,54957294.7476,16398547.6263,7977671.8182,36722616.306,39255210.534,44552553.4609,71799046.3638,19437660.6999,68949877.8573,60233532.7226,44615868.3166,37250240.1035,4513388.67888186,4128818.52968461,6015150.58464045,32560321.7791924,13341506.5526981,33400051.7978738,57904759.1676375,48889329.1624337,23420806.1274863,15433419.1774448,16684744.7719973,10307807.3378578,22083080.9664033,63901825.9302804,63263898.1631894,33320568.2617462,83739938.3765947,88592246.0922695,144902359.219376,26223277.6983532,122488652.076552,19582953.2629843,28369427.71983,112474617.792298,138048333.171941,37421404.4661524,7866551.95691802,5629100.90473225,993305.741841507,8732345.2019532,4620452.95612037,13141464.808971,21293061.5093465,56780077.1529377,115688209.939178,6341311.27492057,14997018.7463953,22385232.9185464,58219160.9173958,109398107.147504,109855905.069712,54947017.7175364,15706343.5390699,7641432.08599855,36745001.7816622,40201730.2032701,44832352.3467039,69580729.2006334,20501298.5040194,69204082.2568792,60378498.0106641,44357269.4365661,36873260.8889631
"209",2020-07-26,1211,51147,211049519,13631.9436561966,1039147.9477021,1410467.87744523,11998715.3951586,1509472.28493113,1140069.62024048,2845119.77684586,11987898.4010465,1112669.83225115,1516270.21729572,2852184.67451102,4896348.8408,4537564.6585,6289275.6662,32290576.407,13296119.697,32100631.8399,59938063.396,46747468.4585,24671688.7711,15406614.887,15533244.5984,10721315.5652,22265724.2545,61309885.2695,61204360.51,34443281.5008,81127435.1036,79249094.3845,146172896.8594,26718869.1054,123590598.3264,22075779.6874,25347047.2319,114536573.9613,135894785.2841,38495432.2656,7935461.9144,5803861.7725,1013037.6912,8779659.9904,4811929.0332,13042860.2742,21505945.9861,54577405.6134,117111378.0931,7091263.8384,14309157.3882,21822520.2646,58059722.6769,109766854.8319,108669397.3331,55210554.1704,16145288.2035,8083196.5777,35329689.4806,37883388.6605,45628906.0078,72748769.1993,20197438.9683,68443359.0117,59283809.8871,45333436.6812,37967808.4681,4647303.44521028,4244557.16517019,6263825.71064558,32090774.8044589,13192366.473984,32145547.4560252,58943541.9885385,48416380.5145689,24127725.0508659,15400632.5150445,16465903.5496739,10658397.3262275,22048650.7155411,63028049.7614394,61944924.7367563,33879939.1805138,82387672.895315,87800241.5246848,145549212.18989,27125093.4706899,122841239.398394,20213809.7673949,27648630.8142105,112876855.654436,137298231.429847,38160927.2519254,7933767.03432552,5759887.34282644,997323.115214981,8858759.71128005,4617946.71852378,13284230.6506213,21394753.6000504,56665415.091026,115866423.566456,6863363.45312092,14382596.2333444,21895443.022413,57731751.2111946,110459006.349898,108758798.037083,55085646.4802783,16006645.2784361,8059670.51819402,36229755.6850097,39498770.8371493,45091593.6144869,70728579.4561684,20039838.3434216,68257307.4293928,59275041.8949168,45447877.6252398,38008281.5988968
"210",2020-07-27,555,24578,211049519,13053.4890653389,968834.881677884,1280227.78671393,12039543.5166764,1503952.48934144,1140207.22561378,2835684.35203712,12011252.2509035,1113259.03302381,1503798.54773776,2836830.98604724,4579774.5623,4263200.2838,5909386.532,33324719.0501,13169489.9856,32417206.1184,59748118.8289,47591666.5345,23278761.9457,14857886.1376,17200535.7985,10088167.0082,21126056.8519,63040491.3253,59769223.7808,32206156.5994,75049208.9564,82077157.9391,138722848.8387,26170140.356,126144297.5063,25283732.3762,26739974.0573,117596791.9868,133826499.9979,40838081.9265,7745517.3473,5824966.7244,970827.7874,8695240.1828,4664194.3699,12451921.621,21083846.9481,55885912.6312,116963643.4298,6183750.9067,14752361.3781,22603403.4849,59769223.7808,107740779.4495,108057353.728,55273869.0261,15892028.7807,8273141.1448,34612121.116,38537642.1694,45291226.7774,72854293.9588,20703957.8139,68422254.0598,60866681.2796,45080177.2584,36680406.4022,4603537.15369453,4235787.94375888,6103332.55810931,32610742.115512,13051241.5051911,31764504.8333455,59512193.8899223,48251328.9148984,23903465.6439675,14973279.8183777,16571310.4040711,10375291.4203452,21231425.9954301,63012205.4017652,60140309.7284971,33674076.1249041,77879976.5805241,87282254.653487,143640807.77581,26948957.2917658,123642285.957526,21394647.5276062,27429774.5374326,113796560.540549,135902528.823747,39163330.9952741,7848962.71129933,5845154.34986019,987429.360940204,8843887.51512672,4610093.59321431,12491910.3233455,21137483.4422586,56442264.3591356,116031002.047015,6459118.09352247,14426063.3189655,22242460.2477691,58724892.5594197,109237358.030243,107864628.591405,55125807.0943775,15990781.0468496,8373372.10915182,35551621.5503064,39142001.8568499,45091736.3453504,71794921.7969491,20070022.3744074,68207636.7277302,60348790.0461859,45425047.0876112,37181777.4439435
"211",2020-07-28,614,23284,211049519,63072.9244385788,925621.357674209,1232970.30990739,11875835.8719739,1471671.02884969,1065915.49905233,2801880.91586249,12016601.6715786,1112283.88568602,1466454.70390357,2798011.02878528,4453144.8509,4199885.4281,5635022.1573,33936762.6552,13654903.8793,33746818.0881,59600384.1656,47929345.7649,23257656.9938,15617664.406,16672912.001,10341426.431,22033569.7836,62175188.2974,61309885.2695,33198089.3387,81444009.3821,89421681.2003,141846381.7199,25748041.318,122155461.5972,21970254.9279,29568037.6119,112700443.146,134079759.4207,41323495.8202,8167616.3853,6225960.8105,1097457.4988,7745517.3473,4453144.8509,13127280.0818,21569260.8418,56012542.3426,115887290.8829,6331485.57,14667941.5705,22540088.6292,59262704.9352,108247298.2951,111729615.3586,53606577.826,15807608.9731,7703307.4435,38812006.5441,40204933.3695,46979622.9294,66142919.2546,21358211.3228,72938713.7664,61162150.6062,43623935.5773,33324719.0501,4573539.70029477,4226873.38602859,5822802.87489536,33434702.2780404,13367266.7671532,33277526.2033616,59736221.2513951,48173683.8326373,23734381.2498772,15290507.6962136,16657647.1013566,10389546.3430977,21539482.2324175,62719481.998717,60307304.6403878,33739252.3428256,79220464.5023702,87628232.7529979,143096993.838307,26322067.1510104,123548954.93216,21719717.3285605,28004467.5736032,113748507.561099,135043546.263646,40056023.3104957,8053511.68003048,6154605.41243785,1019828.22377431,8269635.4880977,4594814.07126974,13036966.1673225,21357825.9585118,56556946.3829286,116143112.282081,6338757.0658644,14480274.5627164,22452392.4101048,58780139.8862202,108678293.357016,110005360.55623,53902346.2118789,15910504.2491576,8068403.76888917,36655558.903649,39437118.959564,46244001.3305777,69973810.7826888,20487063.8949175,72344206.5101119,61159417.7102538,44008803.5552111,33504485.0747147
"212",2020-07-29,921,40816,211049519,89724.5885388114,949358.467604373,1266955.24956562,11882321.1476611,1471726.42215393,1065796.74287697,2801642.14451996,12021943.150074,1111352.95927063,1461264.42415499,2792441.35267646,4389829.9952,4009940.861,5972701.3877,33725713.1362,13570484.0717,33915657.7033,60550107.0011,49069013.1675,23532021.3685,15216670.3199,16314127.8187,10468056.1424,22687823.2925,62407342.7683,61162150.6062,33493558.6653,80663126.1618,88640797.98,140664504.4135,25811356.1737,119031928.716,19669815.1708,27837431.5561,111729615.3586,135599315.9575,39529574.9087,8188721.3372,6225960.8105,844198.076,8610820.3752,4094360.6686,13211699.8894,21358211.3228,56181381.9578,116203865.1614,6542535.089,15680979.2617,22877767.8596,58967235.6086,106981001.1811,112552708.4827,53501053.0665,16081973.3478,7133473.7422,37545709.4301,40352668.0328,46473104.0838,68422254.0598,21316001.419,71165897.8068,61795299.1632,43666145.4811,34422176.5489,4537078.54024077,4172192.05619173,5881004.45002948,33827932.6755099,13514599.9698165,33426545.4600043,60416434.636686,48469352.8207866,23691268.113998,15205489.5743831,16506500.9403738,10481729.1502337,22189757.0776655,62603428.8991547,60483915.5243249,33839273.1205439,79827128.7959655,87847047.9664592,142294468.882275,25877021.7292806,122725986.176883,21453813.8774688,28016778.378264,113541728.379845,135034475.245761,40002489.4555396,8177110.38543706,6294256.13625588,966958.802190188,8406285.23707628,4567148.37062218,13077081.6636422,21340674.7751168,56514864.2740247,116263899.684244,6427178.26147679,15322263.7618188,22834517.8161717,58973327.5754121,107308886.557613,112006594.555855,53173040.5671538,16047243.6994774,7471178.38842595,37046393.7747454,39703851.6606712,46588761.5815281,69477787.4830292,20755587.265874,71707832.3474296,61935018.3613319,43465489.3108269,34034722.8706475
"213",2020-07-30,1595,69074,211049519,167677.001069725,1085910.34842593,1419704.75063043,11915995.448045,1471032.06248931,1050592.72616744,2798632.35582074,12032626.3872836,1110166.94700154,1468155.44177908,2796897.50343268,4305410.1876,4094360.6686,5993806.3396,35076430.0578,14077002.9173,34211127.0299,61900823.9227,49132328.0232,24122960.0217,16229708.0111,16525177.3377,10658000.7095,22413458.9178,62449552.6721,62301818.0088,34569911.2122,77455173.473,92228639.803,157189681.7512,31551903.0905,126207612.362,22371249.014,33219194.2906,115887290.8829,131568270.1446,37925598.5643,7133473.7422,5423972.6383,907512.9317,7639992.5878,4600879.5142,13464959.3122,21252686.5633,55231659.1223,116520439.4399,7133473.7422,15153355.4642,22645613.3887,59347124.7428,106769951.6621,107360890.3153,51496082.636,13697113.7831,6521430.1371,35435214.2401,37419079.7187,43898299.952,66818277.7154,20366278.5835,71545786.941,60571211.953,43560620.7216,35371899.3844,4490153.52847942,4159766.1702942,5934095.09668835,34992562.1964394,13964573.0466632,33622408.3633223,61617051.4343771,48713373.2336628,23957305.0532395,15889605.9374974,16579033.7547273,10656857.006261,22360736.9508076,62516610.1422966,61523861.4550095,34208118.3475614,78346830.8152383,88415092.1907843,146687880.080314,29929358.5717201,123575909.381892,21812390.1411422,29697837.4995657,114050545.004467,133395553.658777,39274857.4661275,7600827.02091686,5804484.18147227,943969.481724365,7906917.81770986,4558573.31301313,13170891.2641152,21261509.2184725,55965474.3564686,116392985.27784,6915363.08598556,15407038.5003565,22865471.9367505,59251101.3244589,106393720.213339,109488594.585661,51490920.1422218,14464280.4885641,6687152.66328989,36522250.8691141,38969306.8700629,45070061.7112936,68527899.9627908,20571651.107933,71644805.4987057,60928010.9531873,43286137.3069396,35171579.145653
