"","date","p_CCFR_infected_ES","p_CCFR_infected_BR","p_CCFR_infected_US"
"112",2020-04-20,0.0431928770690472,0.00188036912702636,0.0158492584115601
"113",2020-04-21,0.0434905547896857,0.00188904588877449,0.0161873568181277
"114",2020-04-22,0.0437308695833019,0.00195983811184729,0.0169689313050103
"115",2020-04-23,0.0441683591321143,0.00203483031645008,0.0170443049011588
"116",2020-04-24,0.0443322921801938,0.00232199115202723,0.0178292827964519
"117",2020-04-25,0.0446414002862391,0.00255513360252054,0.0177612173943739
"118",2020-04-26,0.0446274538323769,0.00286733859327871,0.0186432401804324
"119",2020-04-27,0.0441081233996826,0.00294968059645783,0.0189269105744799
"120",2020-04-28,0.0448010115759666,0.00317880885725125,0.0190118995779184
"121",2020-04-29,0.0450437834301521,0.00352403629335736,0.0193790294692339
"122",2020-04-30,0.0450645056383774,0.00387782388773986,0.0199760312984907
"123",2020-05-01,0.0451822453538024,0.00424645710645925,0.0204405804908334
"124",2020-05-02,0.0452971447948128,0.00453204247266602,0.0209934467008834
"125",2020-05-03,0.0451830939271919,0.00472233672153049,0.0212179240512113
"126",2020-05-04,0.0450070620768938,0.00477283970394697,0.0213559083486074
"127",2020-05-05,0.0450203229733519,0.00492371506906362,0.0214409602775107
"128",2020-05-06,0.0451368806755676,0.00528070181598469,0.0218332957100744
"129",2020-05-07,0.0452353831479947,0.00579627803902228,0.0223015742197055
"130",2020-05-08,0.0453544627205187,0.00625694750359823,0.0228195787552425
"131",2020-05-09,0.0454862965218827,0.00679586612665553,0.0230997062814152
"132",2020-05-10,0.0460331418516491,0.00729994165445662,0.0233923719049106
"133",2020-05-11,0.045941502506771,0.00742788426980413,0.0233360521354167
"134",2020-05-12,0.0459594683844693,0.00741935842573802,0.0233781246341689
"135",2020-05-13,0.0459911060860287,0.00787393911356,0.0236598052519224
"136",2020-05-14,0.0461762610070136,0.00832793946981005,0.0239445270607513
"137",2020-05-15,0.0462036625257177,0.00893915953906764,0.0243575050362681
"138",2020-05-16,0.0461648109424117,0.00957002524789738,0.0247188154283032
"139",2020-05-17,0.046141292971167,0.0101382915160903,0.0249323213785014
"140",2020-05-18,0.0460081973161953,0.0101504299099571,0.0249485631152392
"141",2020-05-19,0.0459423742285698,0.0104742478258765,0.0250163904500712
"142",2020-05-20,0.0459773302034038,0.0112667128384507,0.0252754443031813
"143",2020-05-21,0.0459239577480503,0.0119516541659522,0.0255820397696826
"144",2020-05-22,0.0471881475229932,0.0127232449422782,0.0258603565994634
"145",2020-05-23,0.0471447577101056,0.0134167235045396,0.0261326247481763
"146",2020-05-24,0.0471455497962579,0.0138590277331019,0.0262978020215818
"147",2020-05-25,0.0437333264961513,0.0140347841692824,0.0263338700829207
"148",2020-05-26,0.0441650697757952,0.0141247044630984,0.0263154828382341
"149",2020-05-27,0.0440831779394871,0.0145187281794389,0.0263543936018564
"150",2020-05-28,0.0441257644946752,0.0150907825878809,0.0266185220417738
"151",2020-05-29,0.0440853703646235,0.0159001116681907,0.026844875801902
"152",2020-05-30,0.0440506367014233,0.0166745981929753,0.0271437146745794
"153",2020-05-31,0.0439290050790232,0.0175204764680967,0.0273414156607096
"154",2020-06-01,0.0438092557552511,0.0174295996407053,0.0273956142610671
"155",2020-06-02,0.0437115866380698,0.0172347809415354,0.0275130274142625
"156",2020-06-03,0.0436415240706013,0.0179665139052229,0.0276948580580755
"157",2020-06-04,0.04357440479321,0.0187239587195837,0.0278559607511543
"158",2020-06-05,0.0435045083132073,0.0195974253292829,0.0280526616621982
"159",2020-06-06,0.0434431352486685,0.0201583858930095,0.0282856730914385
"160",2020-06-07,0.0433707463955476,0.0205015774205339,0.0284050980077511
"161",2020-06-08,0.0432889982710548,0.0203552840744415,0.0285389808600425
"162",2020-06-09,0.0432275070056438,0.0202007859849878,0.028565208707404
"163",2020-06-10,0.0431831766321854,0.0208463855267783,0.0287206027813479
"164",2020-06-11,0.0431637541298373,0.0215138481041955,0.0288862915133109
"165",2020-06-12,0.043161105257005,0.0220761377036488,0.0290824765233956
"166",2020-06-13,0.0431415108704743,0.0223176608991774,0.0293081993003129
"167",2020-06-14,0.0431098945512976,0.0224224997967243,0.0295108582813022
"168",2020-06-15,0.0430542236678478,0.0222648297389502,0.0295054144775507
"169",2020-06-16,0.0430071567324397,0.0222259817276315,0.0295295692119306
"170",2020-06-17,0.0429868265156361,0.0228921741334488,0.0297186110379132
"171",2020-06-18,0.0430095427442258,0.0234864050029387,0.0299130266323708
"172",2020-06-19,0.0448523619707399,0.0238235037993695,0.0301270941424123
"173",2020-06-20,0.0448480265914012,0.0249071266502735,0.0303567209312429
"174",2020-06-21,0.0448293750110513,0.0253836673050008,0.0306191799046828
"175",2020-06-22,0.0447928881436834,0.0252262492461037,0.0306685773738873
"176",2020-06-23,0.0447605672296163,0.0251590496019571,0.030826697567583
"177",2020-06-24,0.0447473055715849,0.0258581741970676,0.0311221065741348
"178",2020-06-25,0.0447494435561193,0.0265355230049831,0.0313828766875281
"179",2020-06-26,0.0447641113084783,0.0271011362725024,0.0321541007060412
"180",2020-06-27,0.0447973970923675,0.0277258212786492,0.0325035800649798
"181",2020-06-28,0.044781054038096,0.0281977699969247,0.03276113233276
"182",2020-06-29,0.044747184689992,0.0281902724374875,0.0328858616069408
"183",2020-06-30,0.0447412086056838,0.0281065029121881,0.0330463461203682
"184",2020-07-01,0.0447505048852325,0.0285091878343215,0.0334640807664236
"185",2020-07-02,0.0447662009996411,0.0290600766841661,0.0338061538855746
"186",2020-07-03,0.0448008254866353,0.0297345575423357,0.0341519971664001
"187",2020-07-04,0.0447293289464193,0.0302911010787005,0.0344914786851316
"188",2020-07-05,0.044658544380928,0.0306447187436924,0.0345722717014741
"189",2020-07-06,0.0448169845788602,0.0305229719688969,0.0346862181986803
"190",2020-07-07,0.0448169540035686,0.0303067466170063,0.0348168176163718
"191",2020-07-08,0.0448212586870856,0.0308682548961042,0.0352381958163703
"192",2020-07-09,0.0448532029726868,0.0314117108754624,0.0355672676967275
"193",2020-07-10,0.0449333429194184,0.031915268660229,0.0359655351968592
"194",2020-07-11,0.0448567708867434,0.0324491775339344,0.0363354790448725
"195",2020-07-12,0.044778138520289,0.0327950012205987,0.0366155835636963
"196",2020-07-13,0.0450660531766311,0.0326791127933945,0.0367177275945291
"197",2020-07-14,0.0451090773224839,0.0325378112143933,0.0368119721740698
"198",2020-07-15,0.0451820493438936,0.0330387600529914,0.0371289331043618
"199",2020-07-16,0.0453307321397873,0.0334906694883893,0.0374461496739171
"200",2020-07-17,0.0454791519837337,0.034079673672913,0.0378394545756977
"201",2020-07-18,0.0453662255072901,0.034404776497847,0.0381455212298633
"202",2020-07-19,0.0452463402020042,0.0345247806183535,0.0383342329515844
"203",2020-07-20,0.0459249472316054,0.0344776291320989,0.0383663194844812
"204",2020-07-21,0.0460354341954875,0.0343571200960281,0.0383259346500944
"205",2020-07-22,0.0461232549071538,0.0349087257040545,0.0386477096986148
"206",2020-07-23,0.046409950962307,0.0358717036642752,0.0389226978978138
"207",2020-07-24,0.0466163780685704,0.036711569701047,0.0391160483683
"208",2020-07-25,0.0464129585643206,0.0373882917306535,0.039518217456988
"209",2020-07-26,0.0461988062142175,0.0379756327187648,0.0396824435525051
"210",2020-07-27,0.0470651751457312,0.0378240565374618,0.0396311636504018
"211",2020-07-28,0.0471549474729785,0.0376689156134524,0.0397431497619106
"212",2020-07-29,0.0472565641057276,0.0379247200556459,0.0399543160063663
"213",2020-07-30,0.0474569469792492,0.0389119288735831,0.0403473512055002
"214",2020-07-31,0.0476879514620382,0.0395234305824633,0.0406504136371405
"215",2020-08-01,0.0473869026389774,0.0400675857836408,0.0409108352475218
"216",2020-08-02,0.0470786637852705,0.0404295260879643,0.0410613388453448
"217",2020-08-03,0.0482093671959605,0.0402497258619826,0.0409252262097193
"218",2020-08-04,0.0488730953580224,0.0399500884829178,0.0408153990025502
"219",2020-08-05,0.0489948334991712,0.0404278216542679,0.0410467932257796
"220",2020-08-06,0.0492497097128393,0.0411217565129677,0.0412616329559877
"221",2020-08-07,0.0495353549292019,0.0416759008737984,0.0416491092880805
"222",2020-08-08,0.0490768729625955,0.0421126377934546,0.0418751107741233
"223",2020-08-09,0.0486103071962437,0.0424596793942972,0.0420424476038356
"224",2020-08-10,0.049608781908341,0.0422788244193339,0.0419923023560724
"225",2020-08-11,0.0497199383084318,0.0421447908485752,0.0419742680561159
"226",2020-08-12,0.04972515772346,0.0426784225407109,0.0420845055326887
"227",2020-08-13,0.0504130494939691,0.0432259052655341,0.0423838367331944
"228",2020-08-14,0.050733676792487,0.0438780081715137,0.0425472238393421
"229",2020-08-15,0.0501880426007668,0.0443075834380233,0.0428916523147302
"230",2020-08-16,0.0496323533026645,0.044454919837838,0.0430269616073703
"231",2020-08-17,0.0514805649725142,0.0443118765093795,0.0429987849770157
"232",2020-08-18,0.0516902643758667,0.0441538696362901,0.0428892333957463
"233",2020-08-19,0.0522441754854011,0.0446596756055455,0.0430820066076971
"234",2020-08-20,0.0525898270371838,0.0451458270395431,0.0433197916561783
"235",2020-08-21,0.0530512347410763,0.0455840650964897,0.043470726206576
"236",2020-08-22,0.0523076228832474,0.045767460963676,0.0436933306800343
"237",2020-08-23,0.0515597792251773,0.0461418425931919,0.043830685657595
"238",2020-08-24,0.0534637767646583,0.0460177166636776,0.0437701259609003
"239",2020-08-25,0.0537532287930742,0.045850318268362,0.043753296110493
"240",2020-08-26,0.0539929482357477,0.04636015681084,0.0439249481100586
"241",2020-08-27,0.0544345411741816,0.0468109426457523,0.0441460928712839
"242",2020-08-28,0.054815896865328,0.047189401185823,0.0443687827027683
"243",2020-08-29,0.0539110032533578,0.0475042179961148,0.0445852904218199
"244",2020-08-30,0.0530117469576191,0.0478299436106722,0.0447766196002601
"245",2020-08-31,0.0551195576638994,0.0476061898428519,0.0447296974690958
"246",2020-09-01,0.0553117598081583,0.0478286686845011,0.0447314422551035
"247",2020-09-02,0.0554653209879563,0.0482792203557065,0.0449552856165104
"248",2020-09-03,0.0556047426151774,0.0487722279143204,0.0451320129542
"249",2020-09-04,0.0561496355648493,0.0490866780955204,0.045293812158829
"250",2020-09-05,0.0551480221424589,0.0495146837078851,0.0455481678057264
"251",2020-09-06,0.0541711439614893,0.049593194531336,0.045706982213045
"252",2020-09-07,0.0562814349492652,0.0493894930906203,0.0456774129384134
"253",2020-09-08,0.0564495167010101,0.0490933582327002,0.0455718450557901
"254",2020-09-09,0.056467583928949,0.0489432319838054,0.0455430826677621
"255",2020-09-10,0.0567061276012608,0.0492928249892692,0.0457178303098916
"256",2020-09-11,0.0570079077131043,0.0496849396218917,0.0459029836673045
"257",2020-09-12,0.0559753477520916,0.0500834805088758,0.0462315003217052
"258",2020-09-13,0.0549688321102125,0.0503413462514019,0.046381430798558
"259",2020-09-14,0.0568366479483957,0.0502261648783338,0.0464081076084
"260",2020-09-15,0.057078911970589,0.0501073495683966,0.0464592843453216
"261",2020-09-16,0.0576002074468897,0.0505262989446988,0.0468580354404914
"262",2020-09-17,0.0579428447098251,0.0509108010452467,0.0469368174285986
"263",2020-09-18,0.0583986505854354,0.0512340918984894,0.0471414694382142
"264",2020-09-19,0.0573526678118425,0.0516081668676772,0.0474241360731045
"265",2020-09-20,0.056331067619438,0.0518560486928573,0.0475672652640657
"266",2020-09-21,0.0584156332080456,0.0517667528908402,0.0476047252893716
"267",2020-09-22,0.0588348374055146,0.0516516991221183,0.0477617421528238
"268",2020-09-23,0.0590365979510449,0.051946970071146,0.0479447225271645
"269",2020-09-24,0.059058143146873,0.0522624442768521,0.0481636018879315
"270",2020-09-25,0.0592488148649718,0.0525638476158516,0.0483766506267012
"271",2020-09-26,0.058210409659251,0.0528181179334439,0.048678900531178
"272",2020-09-27,0.0572115852445957,0.0530847315386722,0.0488543260687066
"273",2020-09-28,0.0591204113257615,0.052993214921473,0.0488520054728926
"274",2020-09-29,0.0593487857706849,0.0528873335410919,0.0488386065472805
"275",2020-09-30,0.0595810624438734,0.0532061610283091,0.0490410257499197
"276",2020-10-01,0.0596738893916587,0.0536128865929634,0.0492391118109662
"277",2020-10-02,0.0597732846263831,0.0539416237685982,0.0494456363057737
"278",2020-10-03,0.0588168812448522,0.0542314405775768,0.0497249000920637
"279",2020-10-04,0.0579020555622377,0.0543973353515298,0.0499214293271264
"280",2020-10-05,0.0590067976646215,0.0542755796038301,0.0499410613216217
"281",2020-10-06,0.0595229226282994,0.0541810669606667,0.0499965759184232
"282",2020-10-07,0.0595803182907185,0.0546103787317353,0.0501437651271534
"283",2020-10-08,0.0598506730011267,0.0549029539657487,0.050367437292819
"284",2020-10-09,0.0603425633314073,0.0551522838374589,0.0506673747916013
"285",2020-10-10,0.0594934136512617,0.0553788523568344,0.0509831606856924
"286",2020-10-11,0.0586679731141934,0.0555507888167998,0.0511667799445747
"287",2020-10-12,0.0601230820117306,0.0554658945933758,0.0512260359220274
"288",2020-10-13,0.0599800830442924,0.055309934032605,0.0512483884148765
"289",2020-10-14,0.0603796937218985,0.0552238281505703,0.051459969387572
"290",2020-10-15,0.0607303659291673,0.0554965726125581,0.0517519870695747
"291",2020-10-16,0.0613369828466365,0.0557819539690496,0.0520358617605515
"292",2020-10-17,0.0605364101408034,0.056113514183241,0.052372839679142
"293",2020-10-18,0.0597501044953572,0.0562638074852508,0.0525620563589954
"294",2020-10-19,0.0617913655478993,0.0561867682330321,0.0526119808806185
"295",2020-10-20,0.0623056142716372,0.0561733608567815,0.052752791864862
"296",2020-10-21,0.0628516408316845,0.0563916503298579,0.0529928374341648
"297",2020-10-22,0.0635937932237329,0.056598118407471,0.0533056626710135
"298",2020-10-23,0.0643526364109594,0.0567829446739144,0.0536012896600664
"299",2020-10-24,0.0634237493785682,0.0570503796501768,0.0540015473260363
"300",2020-10-25,0.0624965089403827,0.0572327988675825,0.0543647406909558
"301",2020-10-26,0.0652107532541194,0.0571950098037191,0.0544256774986593
"302",2020-10-27,0.0658790118895902,0.0571915255692567,0.0545723269984047
"303",2020-10-28,0.0663681240643866,0.0574437802249675,0.0548696708212343
"304",2020-10-29,0.0670209294764729,0.0576724446465323,0.0551772221654843
"305",2020-10-30,0.0678547675833337,0.0578746116813503,0.055535016382465
"306",2020-10-31,0.0667350547989949,0.058031787729205,0.05598124677334
"307",2020-11-01,0.0656270388055339,0.0581148337628298,0.056228371820017
"308",2020-11-02,0.0682942509740294,0.0580264617032979,0.0563736118187268
"309",2020-11-03,0.0686929948688109,0.0579219225548285,0.0565524157694144
"310",2020-11-04,0.0719986800809868,0.0578843606896985,0.0569023278738472
"311",2020-11-05,0.0727123160451601,0.0581160853099867,0.0573077971513276
"312",2020-11-06,0.0733756856875217,0.0578876894085539,0.0578470171022329
"313",2020-11-07,0.0721277549180449,0.0576683716455271,0.058406458192596
"314",2020-11-08,0.0709182061029276,0.0574627353634137,0.0588500978880018
"315",2020-11-09,0.0735010779304647,0.0572736081074243,0.0590651829287723
