"","X","country_agg","GID_0","region_agg","GID_1","country_region_numeric","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"11",2624,"Bahrain","BHR","Central","BHR.2_1",264,"overall","18-34","2020-05-03",196,1673966.03,2.56,1.54,2.56,6.67,4.1,20.51,15.9,8.72,6.15,5.64,8.21,3.08,13.33,28.57,4.59,2.58,0,31.44,53.61,8.25,31.28,5.64,21.54,44.39,60.71,14.29,2.04,2.55,2.04,18.37,1.02,8.16,13.78,20.41,56.63,2.04,8.16,16.33,27.04,46.43,37.76,35.2,15.31,11.73,16.33,25.51,29.59,28.57,3507931.39,2621237.82,3507931.39,12547503.37,6462032.82,35764996.47,31591228.01,11239843.48,8019711.84,7272820.26,9508274.54,4440212.07,25809266.77,58891180.35,8168174.85,2939817.7,0,51872379.82,84365259.44,15557134.77,53138467.04,20269951.55,37350089.2,77396324.26,90016194.09,28132274.51,18574185.51,4001426.89,5019270.4,21653252.08,1939086.99,5859701.6,13725943.84,31160843.57,114711027.49,4076208.33,7613291.37,36773499.79,23941146.03,94992457.97,47675611.49,59612832.83,16712956.96,43395202.2,42058833.72,35394027.3,47000955.27,42942787.2,2.1,1.57,2.1,7.5,3.86,21.37,18.87,6.71,4.79,4.34,5.68,2.65,15.42,35.18,4.88,1.76,0,30.99,50.4,9.29,31.74,12.11,22.31,46.24,53.77,16.81,11.1,2.39,3,12.94,1.16,3.5,8.2,18.61,68.53,2.44,4.55,21.97,14.3,56.75,28.48,35.61,9.98,25.92,25.13,21.14,28.08,25.65,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2625,"Bahrain","BHR","Central","BHR.2_1",264,"overall","35-54","2020-05-03",93,817872.08,0,0,2.2,9.89,0,10.99,13.19,15.38,4.4,3.26,1.1,1.1,6.59,13.04,1.08,2.2,0,31.87,64.52,7.87,27.17,2.22,16.48,31.52,82.8,5.38,2.15,1.08,1.08,7.53,0,3.23,12.9,24.73,59.14,0,4.3,17.2,20.43,58.06,32.26,43.01,12.9,11.83,10.75,24.73,26.88,37.63,0,0,746536.01,17776949.64,0,7324915.64,18714201.87,8555036.21,1897641.64,2783559.27,393950.46,917984.39,5444447.78,17320201.73,868348.92,913761.8,0,17108405.6,38374957.63,7059304.25,13859248.95,3345300.43,12725882.31,26672098.98,48623592.09,3563884.88,5181276.55,8263464.05,11003459.09,5151531.76,0,1015180.65,19231283.66,11557960.83,49982783.28,0,2139903.25,20057248.94,10088407.25,49501648.98,20269936.46,32965981.36,17390644.04,11160646.55,9167265.55,12231752.27,31678065.98,28710124.62,0,0,0.91,21.74,0,8.96,22.88,10.46,2.32,3.4,0.48,1.12,6.66,21.18,1.06,1.12,0,20.92,46.92,8.63,16.95,4.09,15.56,32.61,59.45,4.36,6.34,10.1,13.45,6.3,0,1.24,23.51,14.13,61.11,0,2.62,24.52,12.33,60.52,24.78,40.31,21.26,13.65,11.21,14.96,38.73,35.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",2626,"Bahrain","BHR","Central","BHR.2_1",264,"overall","overall","2020-05-03",328,3148418.83,1.54,0.93,2.16,6.79,2.47,16.05,14.51,10.19,5.25,4.31,5.25,2.16,9.88,21.47,3.96,3.4,0,30.22,56.66,9.09,29.41,4.05,18.94,38.12,66.46,11.28,1.83,2.13,1.52,13.72,0.64,6.09,13.78,21.15,58.33,1.28,6.41,16.35,24.36,51.6,32.62,35.67,14.33,12.5,13.11,23.48,27.13,31.4,3507931.39,2621237.82,4254467.4,30324453.01,6462032.82,47530222.8,52223082.27,24235190.37,10311303.93,10056379.53,9902225,5358196.46,31253714.55,77689453.37,12406334.41,9331608.58,0,77912354.04,161553712.21,45228962.25,78733738.07,23615251.98,57734225.6,114899184.53,190310051.29,35539756.61,23755462.06,13245784.68,16022729.49,29441591.62,1939086.99,6874882.25,40767804.31,57188626.14,193952461.92,4076208.33,9753194.61,61520424.51,52881508.01,172491526.14,71105841.67,114464373.05,43807182.35,71345464.53,52275523.25,50139750.23,85713565.91,112594022.21,1.11,0.83,1.35,9.63,2.05,15.1,16.59,7.7,3.28,3.19,3.15,1.7,9.93,24.68,3.94,2.96,0,24.75,51.31,14.37,25.01,7.5,18.34,36.49,60.45,11.29,7.55,4.21,5.09,9.35,0.62,2.18,12.95,18.16,61.6,1.29,3.1,19.54,16.8,54.79,22.58,36.36,13.91,22.66,16.6,15.93,27.22,35.76,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",5799,"Bahrain","BHR","Central","BHR.2_1",264,"female","18-34","2020-05-04",99,405564.1,1.02,0,1.02,11.22,6.12,21.43,20.41,10.2,8.16,3.06,6.06,1.02,11.22,23.47,5.05,0,NA,31.63,54.08,7.22,36.46,2.06,19.19,37.37,79.8,5.05,3.03,1.01,1.01,10.1,3.06,7.14,25.51,31.63,32.65,5.15,10.31,27.84,25.77,30.93,43.43,39.39,7.07,8.08,22.22,20.2,35.35,22.22,319018.02,0,319018.02,6071954.01,4385576.15,10727384,10477344.43,3683932.87,5859203.13,415349.46,1210194.59,474687.97,3913639.77,12422280.33,2121480.21,0,0,11176698.61,20339065.18,3482041.08,10081603.88,381944.39,10268753.61,9516295.21,35524564.7,1331374.11,530641.48,199127.49,265997.1,2704704.93,524703.97,2748454.16,10499157.26,14803341.55,11781625.37,1265796.62,3000241.01,13166180.4,10028095.47,12297912.71,18170237.34,14469768.84,2683812.7,4434407.33,6339006.23,6611609.45,16497506.27,11108287.85,0.79,0,0.79,14.97,10.81,26.45,25.83,9.08,14.45,1.02,2.98,1.17,9.65,30.63,5.23,0,0,27.56,50.15,8.59,24.86,0.94,25.32,23.46,87.59,3.28,1.31,0.49,0.66,6.67,1.29,6.78,25.89,36.5,29.05,3.12,7.4,32.46,24.73,30.32,44.8,35.68,6.62,10.93,15.63,16.3,40.68,27.39,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",5800,"Bahrain","BHR","Central","BHR.2_1",264,"female","overall","2020-05-04",156,1001420.04,1.31,0.65,1.31,8.5,3.92,15.69,14.94,7.84,7.84,2.61,4.55,0.65,7.84,18.83,5.13,0,NA,27.74,59.35,6.49,31.37,1.3,17.95,32.05,76.92,7.69,1.92,0.64,0.64,12.18,1.94,6.45,22.58,27.1,41.94,3.9,9.09,21.43,25.97,39.61,40.38,39.1,11.54,7.69,19.87,20.51,29.49,29.49,1497171.39,1178153.37,1497171.39,7676255.82,4385576.15,14337195.05,12596971.55,5288234.68,9964348.53,2980429.92,1636343.03,474687.97,5988334.93,16337389.37,6279063.03,0,0,21163430.05,66331680.32,9447995.67,22763508.16,381944.39,22099386.88,25596943.89,77691490.78,11173999.32,530641.48,199127.49,265997.1,10280748.1,524703.97,5568233.93,18805339.58,25517564.78,49527034.52,3830877.08,4107237.18,21608754.5,21443587.37,48353364.54,35702213.08,37881621.41,17792619.13,7967367.05,15176063.39,13369569.09,32331858.98,39103317.13,1.5,1.18,1.5,7.67,4.38,14.32,12.58,5.28,9.95,2.98,1.63,0.47,5.98,16.31,6.27,0,0,21.13,66.24,9.43,22.73,0.38,22.07,25.56,77.58,11.16,0.53,0.2,0.27,10.27,0.52,5.56,18.78,25.48,49.46,3.83,4.1,21.58,21.41,48.28,35.65,37.83,17.77,7.96,15.15,13.35,32.29,39.05,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",5801,"Bahrain","BHR","Central","BHR.2_1",264,"male","18-34","2020-05-04",82,766018.72,2.47,1.23,6.17,13.41,3.75,15,15,10,8.64,5,1.25,3.75,6.25,23.46,7.32,7.32,33.33,45.12,54.32,12.35,34.57,0,19.51,39.02,60.98,18.29,3.66,2.44,2.44,12.2,1.23,3.7,7.41,27.16,60.49,0,4.94,13.58,22.22,59.26,32.93,35.37,14.63,15.85,25.61,20.73,23.17,30.49,879997.01,439998.51,6927903.72,10958325.78,1175246.94,14987389.36,7034882.88,9666419.19,2594448.16,8942597.78,339725.51,5707009.89,5986457.54,27961091.97,7790222.17,7562139.4,666351.54,38419879.38,37246399.37,11117120.97,30354585.03,0,17329215.65,17378530.7,34536488.94,22474841.7,10642222.88,1727752.47,793963.89,6426602.19,435931.49,660426.55,6561772.86,17124902.52,51382907.15,0,1789336.58,17565353.62,7064717.76,49746532.62,24452468.83,30372149.84,12275484.03,9065837.88,32076732.25,17938468.12,12737711.96,13848959.74,1.15,0.57,9.04,14.31,1.53,19.57,9.18,12.62,3.39,11.67,0.44,7.45,7.82,36.5,10.17,9.87,0.87,50.16,48.62,14.51,39.63,0,22.62,22.69,45.09,29.34,13.89,2.26,1.04,8.39,0.57,0.86,8.57,22.36,67.08,0,2.34,22.93,9.22,64.94,31.92,39.65,16.03,11.84,41.87,23.42,16.63,18.08,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",5802,"Bahrain","BHR","Central","BHR.2_1",264,"male","35-54","2020-05-04",50,554523.65,2.08,2.08,2.08,10.42,2.08,4.17,16.67,10.2,4.08,4.17,2.08,0,0,12.5,0,6,NA,40.43,53.06,14.58,19.15,0,12.77,22,76,10,4,0,2,8,2,2,18,14,64,2,2,4,38,54,28,22,36,14,18,14,30,36,150392.32,150392.32,150392.32,2307334.18,866745.54,1064858.72,4155546.6,3389041.19,775252.53,2206055.55,235785.61,0,0,4260646.03,0,3075368.26,0,19979169.68,19869006.65,7160597.76,6959012.75,0,8913026.41,10755020.28,35295798.02,3481266.37,1386869.32,0,2576814.71,12711616.74,2831619.5,439998.51,6879063.09,4960353.47,40341330.6,439998.51,762009.11,3521450.71,16842970.73,33885936.11,13878388.84,18453683.19,16317067.15,6803225.97,18867632.73,4310349.89,14848029.95,16736521.37,0.27,0.27,0.27,4.16,1.56,1.92,7.49,6.11,1.4,3.98,0.43,0,0,7.68,0,5.55,0,36.03,35.83,12.91,12.55,0,16.07,19.4,63.65,6.28,2.5,0,4.65,22.92,5.11,0.79,12.41,8.95,72.75,0.79,1.37,6.35,30.37,61.11,25.03,33.28,29.43,12.27,34.02,7.77,26.78,30.18,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",5803,"Bahrain","BHR","Central","BHR.2_1",264,"male","overall","2020-05-04",147,1525601.93,2.08,1.39,4.17,11.03,3.5,11.89,14.69,9.72,6.21,4.2,1.4,2.1,3.5,17.36,4.76,6.8,33.33,42.36,56.55,13.19,27.27,0,19.44,31.97,68.03,14.29,3.4,1.36,2.72,10.2,1.37,2.74,10.96,22.6,62.33,0.68,3.42,10.27,27.4,58.22,29.25,31.97,23.13,14.97,21.09,17.69,25.85,34.69,1030389.33,590390.82,7078296.04,13265659.96,2292663,18473299.79,11404007.87,15012263.18,3369700.68,11148653.32,575511.12,5707009.89,5986457.54,32221737.99,9112436.97,13496091.16,666351.54,63587862.35,73519841.3,24021679.27,41911235.02,0,40250042.77,36806475.83,87370020.51,26510871.1,12029092.2,1727752.47,4692993.41,20229462.84,3267550.99,1100425.06,13654414.35,25088116.89,109013753.74,439998.51,2551345.68,22644944.51,28830489.98,97657482.36,42280194.37,54821761.43,35203413.97,19818891.26,53802948.48,23180776.95,34694944.98,40191690.89,0.68,0.39,4.64,8.7,1.5,12.11,7.48,9.84,2.21,7.31,0.38,3.74,3.92,21.12,5.97,8.85,0.44,41.68,48.19,15.75,27.47,0,26.38,24.13,57.27,17.38,7.88,1.13,3.08,13.26,2.14,0.72,8.95,16.44,71.46,0.29,1.67,14.84,18.9,64.01,27.71,35.93,23.08,12.99,35.27,15.19,22.74,26.34,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",5804,"Bahrain","BHR","Central","BHR.2_1",264,"overall","18-34","2020-05-04",185,1187151.47,1.65,0.55,3.3,12.5,4.97,18.78,17.68,10.5,8.24,4.42,3.85,2.21,9.89,24.04,5.95,3.24,33.33,37.7,55.19,9.39,35,1.1,19.02,37.84,70.81,10.81,3.78,1.62,1.62,11.35,2.19,5.46,17.49,29.51,45.36,2.75,7.69,20.88,25.27,43.41,38.92,37.3,10.81,11.35,24.32,20.54,29.73,25.41,1199015.03,439998.51,7246921.74,17504967.76,5560823.09,25980770.45,17512227.3,13616349.16,8453651.28,9623944.33,1549920.1,6181697.86,10640782.38,41124057.36,9911702.38,7562139.4,666351.54,49938070.18,59142329.78,14599162.05,40436188.91,381944.39,27597969.26,27236318.11,70668542.93,23806215.81,11647552.32,1926879.96,1059960.99,9605995.09,960635.46,3408880.72,17535618.08,32194241.17,63980712.69,1265796.62,4789577.58,30731534.03,18308186.26,62385937.53,43363391.24,45183410.88,15433984.7,13500245.21,39365114.41,24816074.67,29576710.43,24957247.59,1.01,0.37,6.1,14.75,4.68,21.88,14.75,11.47,7.12,8.11,1.31,5.21,8.96,34.64,8.35,6.37,0.56,42.07,49.82,12.3,34.06,0.32,23.25,22.94,59.53,20.05,9.81,1.62,0.89,8.09,0.81,2.87,14.77,27.12,53.89,1.07,4.03,25.89,15.42,52.55,36.53,38.06,13,11.37,33.16,20.9,24.91,21.02,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",5805,"Bahrain","BHR","Central","BHR.2_1",264,"overall","35-54","2020-05-04",95,952442.62,1.1,1.1,1.1,6.59,1.1,4.4,10.87,7.61,5.43,2.2,2.2,0,0,13.04,2.11,3.16,NA,33.7,58.51,10.75,19.57,0,14.13,21.05,73.68,11.58,2.11,0,1.05,11.58,1.05,3.16,17.89,15.79,62.11,1.05,5.26,7.37,31.58,54.74,31.58,29.47,27.37,11.58,16.84,17.89,26.32,37.89,150392.32,150392.32,150392.32,2733482.61,866745.54,2109589.31,5097020.36,4993343,2805702.77,2206055.55,661934.04,0,0,8175755.07,555365.89,3075368.26,0,29965901.12,49558680.79,13126552.35,12660333.4,0,18402967.41,18104899.72,65712027.55,8771647.14,1386869.32,0,2576814.71,16796903.18,2831619.5,694697.8,11197144.71,12260532.5,68260267.38,439998.51,1869005.28,8361807.88,24458534.66,60114915.57,24666759.33,35516026.08,24725290.8,10336185.69,23961456.07,8727617.27,28616098.03,33249259.32,0.16,0.16,0.16,2.87,0.91,2.21,5.35,5.24,2.95,2.32,0.69,0,0,8.58,0.58,3.23,0,31.46,52.03,13.78,13.29,0,19.32,19.01,68.99,9.21,1.46,0,2.71,17.64,2.97,0.73,11.76,12.87,71.67,0.46,1.96,8.78,25.68,63.12,25.9,37.29,25.96,10.85,25.16,9.16,30.04,34.91,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",5806,"Bahrain","BHR","Central","BHR.2_1",264,"overall","overall","2020-05-04",331,2747789.18,1.86,1.24,2.79,9.54,4.04,14.6,14.24,9.29,6.48,4.35,3.1,1.24,6.5,18.46,5.15,3.36,33.33,33.86,57.55,9.55,29.39,0.64,18.61,31.99,68.58,10.27,2.72,1.21,1.51,11.78,1.64,4.59,17.05,24.92,51.8,2.3,6.25,15.79,27.3,48.36,32.63,32.93,16.01,10.27,19.34,17.82,25.68,29.31,2865896.41,2106879.89,8913803.13,21754939.44,7487311.74,37702683.83,24647702.94,24122441.85,13334049.21,18086772.28,2357512.48,6181697.86,13612362.85,50846577.76,20236171.02,13879884.29,666351.54,88789597.66,144999129.98,35594410.13,70661963.72,381944.39,65248027.24,64524340.64,170413063.69,37950867.52,13034421.64,2223174.89,4958990.51,34230250.98,3792254.96,6668658.98,32934441.89,50871678.77,159356968.43,4270875.59,6658582.87,44253699.01,51489450.37,146352339.09,78723092.52,93044875.04,53470721.06,27786258.31,69928387.81,36816343.14,67368296.16,79295008.02,1.04,0.77,3.24,7.92,2.72,13.72,8.97,8.78,4.85,6.58,0.86,2.25,4.95,18.5,7.36,5.05,0.24,32.31,52.77,12.95,25.72,0.14,23.75,23.48,62.02,13.81,4.74,0.81,1.8,12.46,1.38,2.43,11.99,18.51,57.99,1.55,2.42,16.11,18.74,53.26,28.65,33.86,19.46,10.11,25.45,13.4,24.52,28.86,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",9146,"Bahrain","BHR","Central","BHR.2_1",264,"female","18-34","2020-05-05",91,555376.83,0,0,0,6.67,2.22,14.44,18.89,11.11,12.22,3.33,4.44,0,6.67,23.33,4.4,2.22,NA,30.68,51.69,6.98,26.74,2.35,26.14,34.07,68.13,14.29,0,1.1,0,16.48,4.4,9.89,10.99,34.07,40.66,4.44,15.56,16.67,27.78,35.56,51.65,28.57,15.38,4.4,18.68,30.77,25.27,25.27,0,0,0,2430462.21,799459.89,4786966.42,8149631.28,4126653.05,3685441.96,1250278.16,1331269.33,0,2233955.7,12957483.81,1082946.32,463749.52,0,14768335.26,31114359.98,8186181.72,18041385.06,6824423.19,21190761.9,15908196.4,31761732.88,17176193.77,0,274028.32,0,6325728.03,1574889.8,2840245.52,2708539.9,19356620.79,29057387.01,1553816.13,4871407.06,5133867.25,13606153.87,24428146.28,34283521.04,10313172.93,8351479.45,2589509.59,6540118.67,19948279.04,20252582.17,8796703.12,0,0,0,4.38,1.44,8.62,14.67,7.43,6.64,2.25,2.4,0,4.02,23.33,1.95,0.84,0,26.59,56.02,14.74,32.48,12.29,38.16,28.64,57.19,30.93,0,0.49,0,11.39,2.84,5.11,4.88,34.85,52.32,2.8,8.77,9.24,24.5,43.98,61.73,18.57,15.04,4.66,11.78,35.92,36.47,15.84,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",9147,"Bahrain","BHR","Central","BHR.2_1",264,"female","overall","2020-05-05",147,1026139.05,0,0,0,6.21,2.07,13.01,15.07,13.01,10.96,4.14,4.14,0,6.21,21.92,4.08,1.38,NA,24.65,53.79,8.51,23.4,1.43,20.98,29.93,72.11,10.88,0,0.68,0,16.33,3.4,10.2,12.24,30.61,43.54,4.14,11.72,19.31,25.52,39.31,43.54,35.37,15.65,4.76,18.37,27.89,23.13,30.61,0,0,0,4277516.17,1250278.16,9895191.17,12167591.88,13027393.71,7591657.66,4195636.42,3526209.67,0,4709597.72,19273812.36,1459790.1,463749.52,0,19092438.02,53537527.86,14838111.35,25231682.01,6824423.19,24931451.32,24781200.05,67737678.18,20666710.76,0,274028.32,0,13935488.24,2222107.37,6766577.89,10593677.94,28530503.81,54501038.48,2651851.98,8001582.47,15938628.12,19748908.92,49877823.32,45354978.27,34094749.04,18604465.88,4108894.03,12802420.61,29700661.43,26985020.34,33125803.11,0,0,0,4.17,1.22,9.64,11.86,12.7,7.4,4.09,3.44,0,4.59,18.78,1.42,0.45,0,18.61,52.17,14.46,24.59,6.65,24.3,24.15,66.01,20.14,0,0.27,0,13.58,2.17,6.59,10.32,27.8,53.11,2.58,7.8,15.53,19.25,48.61,44.2,33.23,18.13,4,12.48,28.94,26.3,32.28,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",9148,"Bahrain","BHR","Central","BHR.2_1",264,"male","18-34","2020-05-05",81,710294.78,2.47,1.23,6.17,11.11,1.23,18.52,16.05,17.28,7.41,3.7,1.23,0,7.41,16.05,2.47,4.94,0,46.91,55,15,28.75,2.5,23.75,35.8,80.25,6.17,4.94,1.23,2.47,4.94,1.23,4.94,13.58,25.93,54.32,0,8.64,11.11,30.86,49.38,27.16,40.74,18.52,12.35,14.81,18.52,35.8,30.86,2680741.91,2019752.54,8834294.25,15887504.31,312963.5,11025239.86,7164666.73,8879113.22,3288056.8,11640481.62,468071.64,0,8793476.05,14793390.2,2122439.93,3258792.91,0,37790715.14,47735665.16,8088216.94,30049924.95,2003838.15,25878480.15,25793650.45,39037910.11,5978574.53,8770508.51,1561360.3,13551516.67,2129608.23,334788.78,3098640.8,3679991.88,15939534.26,47976522.65,0,3186374.4,4257985.07,21691745.86,41893373.03,17971275.82,21626894.78,8699928.15,22396590.84,19574833.65,10008073.97,17656936.95,23789633.79,3.77,2.84,12.44,22.37,0.44,15.52,10.09,12.5,4.63,16.39,0.66,0,12.38,20.83,2.99,4.59,0,53.2,67.21,11.39,42.31,2.82,36.43,36.31,54.96,8.42,12.35,2.2,19.08,3,0.47,4.36,5.18,22.44,67.54,0,4.49,5.99,30.54,58.98,25.3,30.45,12.25,31.53,27.56,14.09,24.86,33.49,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",9149,"Bahrain","BHR","Central","BHR.2_1",264,"male","35-54","2020-05-05",62,592867.74,0,0,0,6.45,3.23,6.45,6.45,3.23,3.23,4.84,0,0,0,3.23,1.61,3.28,NA,40.32,56.45,14.75,21.31,0,19.67,32.26,77.42,12.9,0,0,0,9.68,0,1.64,14.75,32.79,50.82,0,1.64,8.2,29.51,60.66,24.19,51.61,14.52,8.06,8.06,16.13,29.03,46.77,0,0,0,2408825.61,2066564.49,2754841.45,3180753.48,997758.49,639054.9,1893959.04,0,0,0,721294.93,635243.63,8693136.81,0,16967737.92,37187275.72,10656201.05,20098721.79,0,18610446.35,20062390.16,38841378.59,14819523.52,0,0,0,5625872.18,0,442477.85,5074291.2,24409969.82,28934089.28,0,695781.8,3157601.66,15258209.22,39749235.46,13077839.1,23899905.23,16725794.78,5157289.03,2700987.22,8078442.2,14742178.18,33765166.69,0,0,0,4.06,3.49,4.65,5.37,1.68,1.08,3.19,0,0,0,1.22,1.07,14.66,0,28.62,62.72,17.97,33.9,0,31.39,33.84,65.51,25,0,0,0,9.49,0,0.75,8.56,41.17,48.8,0,1.17,5.33,25.74,67.05,22.06,40.31,28.21,8.7,4.56,13.63,24.87,56.95,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
